cluster,cluster_name,district,num_reviews,rating_overall,photos_count,instant_book,min_nights,extra_guest_fee_policy,nearest_poi_dist_km,bedrooms,baths
0,핫플 수익형,Mapo-gu,44,4.86,42,False,5,0,0.024,2,1.0
0,핫플 수익형,Mapo-gu,15,5.0,25,False,2,0,0.059,2,1.0
1,로컬 주거형,Seongdong-gu,60,4.93,17,False,1,0,0.112,1,1.5
3,프리미엄 비즈니스,Gangnam-gu,68,4.97,20,False,3,0,0.11,1,1.0
3,프리미엄 비즈니스,Gangnam-gu,196,4.64,14,True,2,0,0.088,2,1.0
1,로컬 주거형,Songpa-gu,70,4.73,15,False,1,1,0.033,1,1.0
2,가성비 신흥형,Gwanak-gu,37,4.95,38,True,1,0,0.142,2,1.0
3,프리미엄 비즈니스,Gangnam-gu,201,4.85,18,True,2,0,0.05,1,1.0
0,핫플 수익형,Mapo-gu,61,4.77,47,False,2,0,0.265,2,1.0
0,핫플 수익형,Mapo-gu,247,4.82,28,False,3,0,0.052,3,1.0
3,프리미엄 비즈니스,Jung-gu,29,4.76,114,True,2,0,0.079,1,1.0
0,핫플 수익형,Mapo-gu,57,5.0,65,False,0,0,0.057,2,1.0
0,핫플 수익형,Mapo-gu,34,4.62,28,True,5,0,0.088,2,1.5
3,프리미엄 비즈니스,Jongno-gu,137,4.9,34,True,1,0,0.086,1,1.0
3,프리미엄 비즈니스,Yongsan-gu,57,4.58,151,True,1,0,0.252,3,1.0
3,프리미엄 비즈니스,Gangnam-gu,61,4.8,35,True,1,1,0.256,1,1.0
2,가성비 신흥형,Dongdaemun-gu,38,4.79,36,False,5,0,0.276,3,1.0
0,핫플 수익형,Mapo-gu,48,4.46,18,True,1,0,0.036,3,2.0
3,프리미엄 비즈니스,Yongsan-gu,196,4.62,21,True,1,0,0.059,2,1.0
1,로컬 주거형,Songpa-gu,128,4.86,38,True,10,0,0.108,2,1.0
0,핫플 수익형,Mapo-gu,67,4.93,40,False,5,0,0.147,2,1.0
1,로컬 주거형,Eunpyeong-gu,75,4.97,32,True,1,0,0.189,2,1.0
3,프리미엄 비즈니스,Jongno-gu,24,4.83,52,True,0,0,0.037,2,1.0
1,로컬 주거형,Seongbuk-gu,95,4.96,43,False,2,0,0.1,2,1.0
1,로컬 주거형,Gwangjin-gu,107,4.87,36,True,1,0,0.057,1,1.0
3,프리미엄 비즈니스,Jung-gu,247,4.82,10,True,2,0,0.062,1,1.0
0,핫플 수익형,Mapo-gu,50,4.88,75,False,1,0,0.123,2,1.0
3,프리미엄 비즈니스,Seocho-gu,31,4.81,43,False,1,1,0.038,1,1.0
0,핫플 수익형,Mapo-gu,241,4.84,77,False,1,0,0.031,3,1.0
2,가성비 신흥형,Dongdaemun-gu,33,4.94,34,False,2,0,0.255,1,1.0
3,프리미엄 비즈니스,Yongsan-gu,30,4.8,17,False,2,0,0.102,2,1.0
1,로컬 주거형,Seongdong-gu,60,5.0,71,False,1,0,0.041,1,1.0
1,로컬 주거형,Seongbuk-gu,28,5.0,34,False,1,0,0.26,2,1.0
3,프리미엄 비즈니스,Yongsan-gu,32,4.91,49,False,0,0,0.057,3,1.0
3,프리미엄 비즈니스,Jongno-gu,39,4.9,67,True,3,0,0.081,1,1.0
0,핫플 수익형,Mapo-gu,77,4.95,38,True,3,0,0.034,1,1.0
3,프리미엄 비즈니스,Jung-gu,104,4.78,32,False,1,0,0.122,1,1.0
3,프리미엄 비즈니스,Gangnam-gu,4,4.75,32,False,4,0,0.075,2,1.0
0,핫플 수익형,Mapo-gu,33,4.97,25,False,0,0,0.053,1,1.0
1,로컬 주거형,Nowon-gu,47,4.98,58,False,1,0,0.101,2,1.0
3,프리미엄 비즈니스,Jongno-gu,45,4.96,26,False,5,0,0.034,0,1.0
0,핫플 수익형,Mapo-gu,171,4.72,42,False,4,0,0.035,0,1.0
0,핫플 수익형,Mapo-gu,27,4.3,19,False,3,1,0.074,1,1.0
1,로컬 주거형,Songpa-gu,36,4.81,29,False,2,0,0.039,1,1.0
3,프리미엄 비즈니스,Seocho-gu,131,4.85,26,False,1,0,0.082,0,1.0
0,핫플 수익형,Mapo-gu,107,4.85,48,True,2,0,0.082,2,1.0
0,핫플 수익형,Mapo-gu,60,4.72,20,False,5,0,0.075,2,1.0
3,프리미엄 비즈니스,Jung-gu,14,4.71,56,True,1,0,0.049,1,1.5
0,핫플 수익형,Mapo-gu,37,4.78,60,False,3,0,0.136,2,1.0
2,가성비 신흥형,Seodaemun-gu,23,4.96,25,False,17,1,0.081,2,1.0
1,로컬 주거형,Gwangjin-gu,59,4.86,53,True,1,0,0.252,1,1.0
3,프리미엄 비즈니스,Yongsan-gu,22,4.59,12,False,2,0,0.148,1,1.0
2,가성비 신흥형,Seodaemun-gu,80,4.86,60,True,1,0,0.193,1,1.0
1,로컬 주거형,Songpa-gu,28,4.96,96,True,1,0,0.188,1,1.0
3,프리미엄 비즈니스,Gangnam-gu,18,4.94,15,False,2,0,0.045,2,1.0
3,프리미엄 비즈니스,Jung-gu,96,4.82,16,True,1,0,0.028,1,1.0
3,프리미엄 비즈니스,Jongno-gu,136,4.95,21,False,3,0,0.05,1,1.0
3,프리미엄 비즈니스,Jongno-gu,14,4.64,9,True,1,0,0.038,1,1.0
3,프리미엄 비즈니스,Gangnam-gu,34,4.79,19,False,6,0,0.065,2,1.0
0,핫플 수익형,Mapo-gu,75,4.91,25,False,1,0,0.268,1,1.0
3,프리미엄 비즈니스,Jongno-gu,210,4.81,76,False,2,0,0.071,1,1.0
1,로컬 주거형,Gangseo-gu,24,4.88,39,False,2,0,0.21,2,1.0
1,로컬 주거형,Seongbuk-gu,69,4.94,27,False,1,0,0.084,2,1.0
0,핫플 수익형,Mapo-gu,26,4.88,26,False,3,0,0.06,1,1.0
1,로컬 주거형,Eunpyeong-gu,6,5.0,28,False,1,0,0.067,1,1.0
0,핫플 수익형,Mapo-gu,85,4.99,41,False,3,0,0.03,0,0.0
3,프리미엄 비즈니스,Yongsan-gu,213,4.81,44,True,1,0,0.107,2,1.0
3,프리미엄 비즈니스,Gangnam-gu,71,4.87,15,True,3,0,0.16,1,1.0
0,핫플 수익형,Mapo-gu,33,4.91,45,False,2,0,0.202,2,1.0
0,핫플 수익형,Mapo-gu,39,5.0,87,False,0,0,0.205,2,1.0
3,프리미엄 비즈니스,Yongsan-gu,124,4.89,61,True,1,0,0.037,3,1.0
3,프리미엄 비즈니스,Seocho-gu,69,4.83,27,False,1,0,0.086,1,1.0
1,로컬 주거형,Seongdong-gu,57,4.88,44,False,0,0,0.03,3,1.5
1,로컬 주거형,Yangcheon-gu,50,4.92,50,False,2,0,0.252,2,1.0
3,프리미엄 비즈니스,Gangnam-gu,37,4.97,38,True,1,0,0.06,1,1.0
3,프리미엄 비즈니스,Jongno-gu,318,4.73,33,True,1,0,0.053,1,1.0
3,프리미엄 비즈니스,Jung-gu,24,4.96,52,False,2,0,0.094,2,1.0
0,핫플 수익형,Mapo-gu,17,4.71,10,False,1,0,0.044,1,1.0
0,핫플 수익형,Mapo-gu,36,4.89,30,False,5,0,0.138,1,1.0
0,핫플 수익형,Mapo-gu,50,4.96,21,True,1,0,0.04,1,1.0
3,프리미엄 비즈니스,Jung-gu,47,4.83,43,True,2,0,0.032,1,1.0
0,핫플 수익형,Mapo-gu,18,5.0,56,False,0,0,0.096,3,3.0
1,로컬 주거형,Gangdong-gu,58,4.74,45,False,1,0,0.121,1,1.0
3,프리미엄 비즈니스,Jongno-gu,237,4.73,22,False,1,0,0.024,0,0.0
3,프리미엄 비즈니스,Yongsan-gu,31,4.9,13,False,2,0,0.08,1,1.0
3,프리미엄 비즈니스,Jung-gu,32,5.0,99,True,2,0,0.104,2,1.0
3,프리미엄 비즈니스,Jung-gu,26,4.77,72,True,3,1,0.09,3,2.0
0,핫플 수익형,Mapo-gu,39,4.36,32,False,5,0,0.018,1,1.0
3,프리미엄 비즈니스,Yongsan-gu,126,4.57,18,False,1,0,0.072,2,1.0
3,프리미엄 비즈니스,Jongno-gu,243,4.88,44,True,1,0,0.035,1,1.0
1,로컬 주거형,Eunpyeong-gu,19,4.95,47,True,4,0,0.098,2,1.0
3,프리미엄 비즈니스,Jung-gu,16,4.88,30,False,3,0,0.016,2,1.0
0,핫플 수익형,Mapo-gu,9,5.0,41,False,1,0,0.043,2,1.0
3,프리미엄 비즈니스,Gangnam-gu,62,4.87,9,False,28,0,0.014,1,1.0
2,가성비 신흥형,Gwanak-gu,157,4.95,25,False,1,0,0.196,2,1.0
2,가성비 신흥형,Dongdaemun-gu,43,4.81,38,False,5,0,0.16,2,1.0
3,프리미엄 비즈니스,Yongsan-gu,258,4.86,35,False,2,0,0.108,2,1.0
3,프리미엄 비즈니스,Yongsan-gu,24,4.92,26,False,1,0,0.17,1,1.0
0,핫플 수익형,Mapo-gu,100,4.77,47,False,3,0,0.027,3,1.0
3,프리미엄 비즈니스,Gangnam-gu,95,4.73,8,True,28,0,0.115,1,1.0
0,핫플 수익형,Mapo-gu,29,4.9,56,False,3,0,0.033,2,1.0
3,프리미엄 비즈니스,Jung-gu,5,4.8,73,True,3,0,0.021,1,1.0
1,로컬 주거형,Gwangjin-gu,80,4.85,22,False,1,0,0.404,1,1.0
0,핫플 수익형,Mapo-gu,65,4.83,28,False,2,0,0.066,2,1.0
1,로컬 주거형,Seongdong-gu,36,4.81,42,True,1,0,0.008,1,1.0
3,프리미엄 비즈니스,Yongsan-gu,57,4.98,129,False,2,0,0.037,1,1.0
3,프리미엄 비즈니스,Jung-gu,107,4.85,17,True,1,0,0.08,1,1.0
3,프리미엄 비즈니스,Gangnam-gu,80,4.86,11,True,5,0,0.088,1,1.0
0,핫플 수익형,Mapo-gu,38,4.84,40,False,2,0,0.097,2,1.0
3,프리미엄 비즈니스,Jongno-gu,76,4.95,33,False,4,0,0.059,0,1.0
2,가성비 신흥형,Guro-gu,29,4.72,14,False,2,0,0.398,2,1.0
3,프리미엄 비즈니스,Jongno-gu,492,4.53,70,True,1,0,0.02,1,1.0
1,로컬 주거형,Eunpyeong-gu,74,4.89,102,False,1,0,0.32,1,1.0
3,프리미엄 비즈니스,Seocho-gu,25,5.0,32,False,4,1,0.089,1,1.0
3,프리미엄 비즈니스,Seocho-gu,14,5.0,29,False,15,0,0.149,1,1.0
3,프리미엄 비즈니스,Jongno-gu,72,4.94,91,True,3,0,0.024,1,1.0
2,가성비 신흥형,Dongjak-gu,51,4.96,27,False,1,0,0.269,2,1.0
1,로컬 주거형,Songpa-gu,374,4.66,42,True,1,0,0.058,1,1.0
3,프리미엄 비즈니스,Jongno-gu,245,4.78,20,False,1,0,0.043,1,1.0
3,프리미엄 비즈니스,Seocho-gu,12,5.0,26,False,3,1,0.082,1,1.0
3,프리미엄 비즈니스,Jung-gu,35,4.89,32,False,2,0,0.07,1,1.0
0,핫플 수익형,Mapo-gu,41,4.9,20,False,1,0,0.215,1,1.0
3,프리미엄 비즈니스,Jongno-gu,19,4.79,52,True,1,0,0.098,1,1.0
1,로컬 주거형,Gangseo-gu,27,5.0,39,False,2,0,0.371,1,1.0
0,핫플 수익형,Mapo-gu,39,4.85,35,True,2,0,0.129,1,1.0
0,핫플 수익형,Mapo-gu,29,4.76,25,False,1,0,0.043,1,1.0
0,핫플 수익형,Mapo-gu,45,4.76,27,True,1,0,0.156,2,1.0
3,프리미엄 비즈니스,Gangnam-gu,66,4.82,44,True,2,0,0.13,1,1.0
0,핫플 수익형,Mapo-gu,30,4.83,27,True,3,0,0.063,1,1.0
3,프리미엄 비즈니스,Jongno-gu,345,4.79,33,True,1,0,0.073,1,1.0
0,핫플 수익형,Mapo-gu,41,4.85,41,False,3,0,0.096,3,1.0
1,로컬 주거형,Gwangjin-gu,32,4.72,54,False,1,0,0.16,2,1.0
3,프리미엄 비즈니스,Jung-gu,26,4.92,44,True,5,0,0.065,1,1.0
0,핫플 수익형,Mapo-gu,35,4.71,31,True,0,0,0.065,2,1.0
1,로컬 주거형,Yeongdeungpo-gu,34,4.85,22,False,5,0,0.198,1,1.0
3,프리미엄 비즈니스,Yongsan-gu,67,4.72,45,False,1,0,0.244,1,1.0
3,프리미엄 비즈니스,Yongsan-gu,111,4.75,35,True,3,0,0.129,2,1.0
3,프리미엄 비즈니스,Gangnam-gu,27,4.78,58,False,3,0,0.072,2,1.0
3,프리미엄 비즈니스,Gangnam-gu,85,4.79,18,False,1,0,0.136,1,1.0
0,핫플 수익형,Mapo-gu,21,4.67,38,False,2,0,0.166,2,1.0
0,핫플 수익형,Mapo-gu,26,4.88,18,True,3,0,0.076,2,1.0
3,프리미엄 비즈니스,Gangnam-gu,60,4.95,34,False,4,0,0.077,1,1.0
3,프리미엄 비즈니스,Seocho-gu,19,5.0,19,False,0,0,0.067,2,1.0
0,핫플 수익형,Mapo-gu,40,4.95,34,True,1,0,0.1,2,1.0
1,로컬 주거형,Songpa-gu,51,4.8,15,False,1,0,0.255,3,2.0
3,프리미엄 비즈니스,Seocho-gu,278,4.81,21,False,1,0,0.147,3,1.0
3,프리미엄 비즈니스,Jung-gu,19,4.74,28,False,4,0,0.022,1,1.0
0,핫플 수익형,Mapo-gu,37,4.65,15,True,1,0,0.257,1,1.0
3,프리미엄 비즈니스,Seocho-gu,25,4.88,13,False,3,0,0.02,1,1.0
3,프리미엄 비즈니스,Jung-gu,90,4.72,22,False,1,0,0.033,1,1.0
3,프리미엄 비즈니스,Gangnam-gu,81,4.54,12,True,2,0,0.252,2,1.0
0,핫플 수익형,Mapo-gu,26,4.96,17,False,3,0,0.055,2,1.0
1,로컬 주거형,Songpa-gu,12,4.83,22,False,1,0,0.152,3,1.0
1,로컬 주거형,Yeongdeungpo-gu,40,4.98,36,False,6,0,0.159,1,1.0
1,로컬 주거형,Songpa-gu,39,4.79,84,False,1,0,0.14,2,1.0
0,핫플 수익형,Mapo-gu,65,4.89,18,False,3,0,0.028,2,1.0
3,프리미엄 비즈니스,Gangnam-gu,37,4.86,29,False,1,0,0.103,0,0.0
2,가성비 신흥형,Seodaemun-gu,94,4.76,14,True,1,0,0.082,1,1.0
3,프리미엄 비즈니스,Gangnam-gu,70,4.89,54,False,1,0,0.152,1,2.0
3,프리미엄 비즈니스,Yongsan-gu,52,4.73,30,False,0,0,0.182,0,1.0
3,프리미엄 비즈니스,Jung-gu,175,4.93,46,True,2,0,0.116,1,1.0
3,프리미엄 비즈니스,Jongno-gu,35,4.74,17,False,1,0,0.115,2,1.0
1,로컬 주거형,Songpa-gu,170,4.91,44,False,2,0,0.052,1,1.0
3,프리미엄 비즈니스,Jongno-gu,324,4.76,19,False,1,0,0.058,0,0.0
3,프리미엄 비즈니스,Seocho-gu,3,4.67,29,True,1,0,0.133,2,1.0
3,프리미엄 비즈니스,Seocho-gu,33,4.85,42,True,1,1,0.023,1,1.0
1,로컬 주거형,Yeongdeungpo-gu,71,4.97,43,True,1,1,0.255,1,1.0
3,프리미엄 비즈니스,Jongno-gu,80,4.99,30,False,3,0,0.032,1,1.0
3,프리미엄 비즈니스,Jung-gu,75,4.85,92,True,3,0,0.053,1,1.0
3,프리미엄 비즈니스,Gangnam-gu,28,4.82,124,True,3,0,0.324,2,1.0
0,핫플 수익형,Mapo-gu,92,4.9,89,False,1,0,0.12,2,1.0
0,핫플 수익형,Mapo-gu,73,4.9,11,True,3,0,0.048,1,1.0
3,프리미엄 비즈니스,Gangnam-gu,35,4.91,19,False,2,0,0.232,1,1.0
3,프리미엄 비즈니스,Jung-gu,7,4.71,59,True,1,0,0.026,0,0.0
0,핫플 수익형,Mapo-gu,56,4.91,21,True,2,0,0.011,1,1.0
3,프리미엄 비즈니스,Seocho-gu,72,4.56,20,True,1,0,0.121,1,1.0
3,프리미엄 비즈니스,Jung-gu,124,4.9,20,True,1,0,0.162,1,1.0
0,핫플 수익형,Mapo-gu,9,4.89,33,False,0,0,0.089,3,1.0
0,핫플 수익형,Mapo-gu,185,4.85,21,False,5,0,0.055,1,1.0
1,로컬 주거형,Gwangjin-gu,25,4.88,21,False,6,0,0.064,1,1.0
3,프리미엄 비즈니스,Gangnam-gu,34,4.91,18,True,3,0,0.199,1,1.0
3,프리미엄 비즈니스,Jongno-gu,241,4.76,21,False,1,0,0.021,1,1.0
3,프리미엄 비즈니스,Jung-gu,260,4.79,80,False,2,0,0.051,1,1.0
2,가성비 신흥형,Seodaemun-gu,26,4.77,77,False,0,0,0.172,2,1.0
3,프리미엄 비즈니스,Yongsan-gu,78,4.91,33,False,1,0,0.089,1,1.0
0,핫플 수익형,Mapo-gu,122,4.92,41,True,4,0,0.064,1,1.0
0,핫플 수익형,Mapo-gu,47,4.74,56,False,2,0,0.059,1,1.0
3,프리미엄 비즈니스,Jongno-gu,61,4.95,24,True,4,0,0.173,1,1.0
0,핫플 수익형,Mapo-gu,45,4.82,29,False,2,0,0.038,2,1.0
1,로컬 주거형,Gangseo-gu,148,4.76,22,True,2,0,0.4,2,1.0
0,핫플 수익형,Mapo-gu,61,4.75,46,False,1,0,0.182,2,1.0
1,로컬 주거형,Jungnang-gu,23,4.87,29,True,1,0,0.39,1,2.0
1,로컬 주거형,Songpa-gu,94,4.91,66,False,0,0,0.09,2,0.0
3,프리미엄 비즈니스,Seocho-gu,20,4.85,26,False,1,0,0.182,1,1.0
1,로컬 주거형,Gangdong-gu,16,4.81,54,False,4,0,0.591,3,2.0
1,로컬 주거형,Gwangjin-gu,101,4.89,23,True,1,0,0.158,2,1.0
0,핫플 수익형,Mapo-gu,56,4.89,22,False,3,0,0.058,2,1.0
3,프리미엄 비즈니스,Gangnam-gu,37,4.84,33,False,1,0,0.141,3,1.0
3,프리미엄 비즈니스,Gangnam-gu,30,4.63,74,True,5,0,0.271,1,1.0
3,프리미엄 비즈니스,Jongno-gu,19,4.95,69,False,0,0,0.072,3,2.0
3,프리미엄 비즈니스,Gangnam-gu,50,4.84,33,True,5,0,0.185,1,1.0
0,핫플 수익형,Mapo-gu,82,4.93,27,True,1,0,0.056,3,1.0
3,프리미엄 비즈니스,Jung-gu,39,4.9,60,True,3,0,0.075,1,1.0
3,프리미엄 비즈니스,Jongno-gu,174,4.89,33,True,1,0,0.012,1,1.0
3,프리미엄 비즈니스,Gangnam-gu,48,4.94,31,True,3,0,0.1,1,1.0
1,로컬 주거형,Songpa-gu,66,4.94,18,False,2,1,0.047,1,1.0
3,프리미엄 비즈니스,Jongno-gu,220,4.79,19,False,1,0,0.024,1,1.0
0,핫플 수익형,Mapo-gu,46,4.87,42,False,3,0,0.14,2,1.0
1,로컬 주거형,Songpa-gu,44,4.73,19,False,1,0,0.078,1,1.0
3,프리미엄 비즈니스,Jung-gu,195,4.86,77,False,2,0,0.033,1,1.0
3,프리미엄 비즈니스,Yongsan-gu,27,4.78,15,False,1,0,0.147,1,1.0
3,프리미엄 비즈니스,Seocho-gu,17,4.88,62,False,2,0,0.375,2,1.0
3,프리미엄 비즈니스,Jung-gu,28,4.71,36,True,1,0,0.108,1,1.0
3,프리미엄 비즈니스,Gangnam-gu,47,4.72,13,True,3,0,0.167,1,1.0
0,핫플 수익형,Mapo-gu,248,4.81,51,False,2,0,0.044,2,1.0
1,로컬 주거형,Yeongdeungpo-gu,25,5.0,38,True,5,0,0.108,2,1.0
0,핫플 수익형,Mapo-gu,59,4.31,22,True,1,0,0.056,2,1.0
3,프리미엄 비즈니스,Gangnam-gu,122,4.57,64,False,28,0,0.165,2,1.0
3,프리미엄 비즈니스,Jongno-gu,64,4.91,21,True,4,0,0.081,2,1.0
3,프리미엄 비즈니스,Seocho-gu,35,4.66,52,True,5,0,0.042,1,1.0
0,핫플 수익형,Mapo-gu,55,4.64,28,False,1,0,0.008,1,1.0
3,프리미엄 비즈니스,Jongno-gu,43,4.86,32,True,1,0,0.142,1,1.0
3,프리미엄 비즈니스,Yongsan-gu,35,5.0,20,False,10,0,0.054,1,1.0
1,로컬 주거형,Seongdong-gu,28,4.96,47,False,0,0,0.156,2,1.0
3,프리미엄 비즈니스,Gangnam-gu,24,4.75,53,False,2,0,0.026,2,1.0
0,핫플 수익형,Mapo-gu,57,4.84,33,False,5,0,0.287,2,1.0
3,프리미엄 비즈니스,Gangnam-gu,25,4.96,8,False,7,0,0.017,1,1.0
3,프리미엄 비즈니스,Jongno-gu,51,4.84,22,False,2,0,0.026,2,1.0
1,로컬 주거형,Songpa-gu,43,4.91,42,False,1,0,0.15,2,1.0
2,가성비 신흥형,Seodaemun-gu,40,4.73,49,False,0,0,0.192,2,1.0
3,프리미엄 비즈니스,Gangnam-gu,46,4.89,22,False,2,0,0.246,1,1.0
0,핫플 수익형,Mapo-gu,89,4.82,27,False,2,0,0.06,3,1.0
0,핫플 수익형,Mapo-gu,19,4.89,65,False,0,0,0.087,2,1.0
0,핫플 수익형,Mapo-gu,12,5.0,56,True,5,0,0.261,3,1.0
0,핫플 수익형,Mapo-gu,61,4.92,20,False,1,0,0.069,1,1.0
3,프리미엄 비즈니스,Seocho-gu,23,4.96,24,False,1,0,0.253,1,1.0
0,핫플 수익형,Mapo-gu,65,4.85,78,False,2,0,0.224,3,1.0
3,프리미엄 비즈니스,Gangnam-gu,7,5.0,18,True,0,0,0.068,2,2.0
1,로컬 주거형,Songpa-gu,37,4.92,33,False,1,0,0.127,2,1.0
3,프리미엄 비즈니스,Jongno-gu,385,4.95,11,False,2,1,0.026,1,0.0
0,핫플 수익형,Mapo-gu,51,4.84,86,True,2,0,0.068,3,1.0
3,프리미엄 비즈니스,Gangnam-gu,49,4.71,51,True,2,0,0.042,1,1.0
3,프리미엄 비즈니스,Jongno-gu,51,4.88,19,True,1,0,0.093,1,1.0
3,프리미엄 비즈니스,Jung-gu,60,4.82,33,True,1,0,0.105,1,1.0
3,프리미엄 비즈니스,Gangnam-gu,230,4.85,21,False,1,1,0.131,1,1.0
3,프리미엄 비즈니스,Yongsan-gu,65,4.97,48,False,2,0,0.03,2,1.0
3,프리미엄 비즈니스,Yongsan-gu,22,5.0,30,False,4,0,0.206,3,1.0
0,핫플 수익형,Mapo-gu,43,4.77,36,False,5,0,0.03,1,1.0
3,프리미엄 비즈니스,Yongsan-gu,314,4.86,34,False,1,0,0.093,2,1.0
3,프리미엄 비즈니스,Jongno-gu,61,4.84,20,True,1,0,0.049,2,1.0
0,핫플 수익형,Mapo-gu,47,4.81,22,True,3,0,0.07,2,1.0
3,프리미엄 비즈니스,Jung-gu,6,4.67,36,False,1,0,0.149,3,1.0
0,핫플 수익형,Mapo-gu,152,4.9,46,False,4,0,0.032,2,2.0
3,프리미엄 비즈니스,Jongno-gu,27,4.74,48,False,1,0,0.144,2,1.0
3,프리미엄 비즈니스,Yongsan-gu,44,4.98,37,True,7,0,0.149,1,1.0
2,가성비 신흥형,Gwanak-gu,51,4.88,49,False,1,0,0.113,2,1.0
3,프리미엄 비즈니스,Jung-gu,37,4.76,36,False,1,0,0.114,2,1.0
3,프리미엄 비즈니스,Jongno-gu,30,4.97,68,False,0,0,0.043,3,1.0
1,로컬 주거형,Songpa-gu,99,4.94,48,False,1,0,0.044,2,1.0
3,프리미엄 비즈니스,Jongno-gu,53,4.79,49,False,0,0,0.056,2,1.0
3,프리미엄 비즈니스,Gangnam-gu,66,4.73,30,True,1,1,0.016,1,1.0
3,프리미엄 비즈니스,Jongno-gu,16,4.88,36,False,1,0,0.126,3,1.0
1,로컬 주거형,Yeongdeungpo-gu,26,5.0,40,False,1,0,0.148,1,1.0
0,핫플 수익형,Mapo-gu,15,5.0,56,False,1,0,0.028,1,1.5
3,프리미엄 비즈니스,Yongsan-gu,123,4.76,20,True,1,0,0.071,1,1.0
1,로컬 주거형,Yangcheon-gu,31,4.97,72,True,0,0,0.022,3,1.0
0,핫플 수익형,Mapo-gu,52,4.9,19,True,2,0,0.361,1,1.0
3,프리미엄 비즈니스,Seocho-gu,29,4.59,21,False,3,0,0.106,1,1.0
2,가성비 신흥형,Seodaemun-gu,40,4.9,76,False,0,0,0.061,3,2.0
3,프리미엄 비즈니스,Yongsan-gu,42,4.81,28,False,1,0,0.05,1,1.0
0,핫플 수익형,Mapo-gu,171,4.64,32,True,2,0,0.111,2,1.0
3,프리미엄 비즈니스,Jongno-gu,44,4.64,27,True,1,0,0.075,2,1.0
1,로컬 주거형,Eunpyeong-gu,8,4.88,34,False,3,1,0.281,1,1.0
3,프리미엄 비즈니스,Seocho-gu,62,4.71,9,False,1,0,0.085,1,1.0
3,프리미엄 비즈니스,Seocho-gu,52,4.77,30,True,1,0,0.101,1,1.0
0,핫플 수익형,Mapo-gu,50,4.92,38,False,5,0,0.273,2,1.0
0,핫플 수익형,Mapo-gu,84,4.95,37,True,7,0,0.089,1,1.0
0,핫플 수익형,Mapo-gu,172,4.9,20,False,2,0,0.008,1,1.0
3,프리미엄 비즈니스,Jongno-gu,70,4.96,23,False,3,0,0.068,2,1.0
3,프리미엄 비즈니스,Yongsan-gu,101,4.82,31,False,2,0,0.127,2,1.0
0,핫플 수익형,Mapo-gu,39,4.74,16,True,3,0,0.048,3,1.0
0,핫플 수익형,Mapo-gu,41,4.63,32,True,2,0,0.094,3,2.0
1,로컬 주거형,Seongdong-gu,88,4.94,33,True,0,0,0.013,1,1.0
3,프리미엄 비즈니스,Jung-gu,34,4.91,33,False,4,0,0.035,1,1.0
3,프리미엄 비즈니스,Gangnam-gu,32,4.94,30,False,3,0,0.053,1,1.0
3,프리미엄 비즈니스,Seocho-gu,20,4.95,23,False,10,0,0.132,1,1.0
3,프리미엄 비즈니스,Gangnam-gu,109,4.91,32,False,3,0,0.021,1,1.0
0,핫플 수익형,Mapo-gu,192,4.73,39,False,2,0,0.148,2,1.0
3,프리미엄 비즈니스,Gangnam-gu,58,4.57,26,True,1,0,0.175,2,1.0
1,로컬 주거형,Eunpyeong-gu,110,4.94,25,False,3,0,0.226,1,1.0
3,프리미엄 비즈니스,Jongno-gu,41,5.0,30,False,0,0,0.039,1,1.5
1,로컬 주거형,Gwangjin-gu,46,4.89,39,True,3,0,0.012,1,1.0
0,핫플 수익형,Mapo-gu,90,4.84,20,False,1,0,0.025,1,1.5
3,프리미엄 비즈니스,Jung-gu,73,4.92,30,True,1,0,0.101,1,1.0
0,핫플 수익형,Mapo-gu,36,4.94,100,True,21,1,0.05,1,1.0
0,핫플 수익형,Mapo-gu,103,4.86,19,True,3,0,0.068,1,1.0
1,로컬 주거형,Gangdong-gu,124,4.9,28,True,1,0,0.086,1,1.0
3,프리미엄 비즈니스,Seocho-gu,15,4.87,24,False,3,0,0.181,2,1.0
3,프리미엄 비즈니스,Jongno-gu,66,4.82,22,True,2,1,0.013,1,1.0
3,프리미엄 비즈니스,Gangnam-gu,46,4.96,63,False,0,0,0.102,1,1.0
3,프리미엄 비즈니스,Jung-gu,81,4.84,124,True,1,0,0.061,1,1.0
0,핫플 수익형,Mapo-gu,53,4.94,19,False,2,0,0.08,2,1.0
3,프리미엄 비즈니스,Jongno-gu,138,4.87,19,False,2,0,0.031,1,1.0
2,가성비 신흥형,Gwanak-gu,37,4.86,85,False,1,0,0.433,3,1.0
3,프리미엄 비즈니스,Jongno-gu,68,4.88,62,True,1,0,0.068,3,1.0
3,프리미엄 비즈니스,Yongsan-gu,61,4.89,36,False,3,0,0.096,1,1.0
3,프리미엄 비즈니스,Yongsan-gu,43,4.7,26,True,1,0,0.086,2,1.0
1,로컬 주거형,Seongbuk-gu,75,4.93,44,False,2,0,0.095,2,1.0
3,프리미엄 비즈니스,Jung-gu,351,4.81,34,True,1,0,0.104,1,1.0
3,프리미엄 비즈니스,Gangnam-gu,103,4.87,21,False,2,0,0.102,1,1.0
3,프리미엄 비즈니스,Gangnam-gu,48,4.79,14,False,6,0,0.125,1,1.0
0,핫플 수익형,Mapo-gu,39,4.72,20,False,1,0,0.129,1,1.0
