,ttm_revpar
4752,68016.2
4100,74175.4
7007,50130.8
16356,7718.6
8144,43371.4
7726,45787.8
1041,147560.5
10622,29542.9
2257,103094.2
3874,76786.9
14417,13999.1
12625,45185.1
16169,8265.3
15862,9129.1
8219,42957.4
1780,115447.4
3893,76604.4
12949,19525.9
11131,27195.7
4452,70768.3
14435,13947.2
110,349511.6
17139,5671.9
15071,11722.8
5943,57449.6
2981,89051.4
5785,58784.8
13232,18452.1
6608,52739.7
1534,124802.7
17006,6009.3
15802,19116.5
14123,15115.3
2302,101984.2
4613,69227.3
4359,71802.5
16441,7459.1
14086,15253.1
902,155627.7
1509,125599.8
13227,18470.9
10150,31913.1
2998,88700.0
16142,8347.2
1142,141177.0
738,169946.2
3157,86400.6
7693,45985.3
4725,68238.9
2855,90900.8
8049,43943.3
807,163224.9
6504,53295.6
741,169469.8
11373,26099.1
2283,102450.9
178,304842.4
1187,139427.7
798,163865.1
14193,14858.3
198,293422.0
8129,43472.2
554,191956.7
3422,82321.2
14331,14306.2
7896,44787.8
8946,38542.3
11857,24045.4
13760,16537.9
7974,44347.6
66,407387.5
4856,67020.8
5398,61891.8
13210,18532.9
5204,63649.1
14088,15244.9
2623,95156.1
10816,28708.6
11485,31272.9
628,181683.3
6489,53431.9
795,163969.3
3415,82451.5
17728,4226.5
6250,54999.2
11226,66489.7
14967,12035.9
11184,26955.3
8940,38561.1
518,198288.8
481,204408.5
4610,69263.8
13640,16917.9
7254,48585.9
1044,147291.4
9671,34504.4
2651,94679.8
1533,124828.1
6455,53613.2
11629,24900.6
7629,46284.7
5968,57211.5
10691,29219.4
14578,15900.0
8789,39342.6
5717,59246.5
1481,126591.3
8412,41750.3
1898,112517.9
13531,17315.1
7600,46433.0
10588,29683.4
7759,45585.5
4762,67961.8
9835,33570.3
4968,65955.5
220,278606.3
13932,15798.9
11391,26018.7
2524,97264.8
4368,71740.6
12929,39768.0
16065,8521.4
14064,15322.0
6782,51637.0
9786,33832.8
10140,31945.1
5854,58257.0
15890,22285.0
11549,25221.5
8576,40660.2
16141,8347.2
2943,89627.1
1700,118428.0
6308,54541.4
910,155106.5
12395,21648.5
17331,5177.7
2336,101062.1
9077,37765.6
9309,36460.8
9008,38135.3
14151,15039.9
11904,23856.7
7104,49512.4
13012,19284.4
7650,46186.5
2632,94973.6
8470,41405.2
17130,5694.5
11965,23523.8
18988,1629.3
15695,9682.0
13241,18396.6
5441,115129.7
687,175062.1
16540,7193.8
3234,85150.8
11634,24891.2
3056,87676.8
5070,64901.6
1909,112211.4
15747,9502.8
1968,110491.8
3377,82995.4
3622,79631.1
6211,55341.8
3825,77261.4
493,202706.2
5920,57695.5
1194,139104.3
1392,130076.6
5185,63934.0
632,181379.3
4904,66642.0
10952,28015.4
12435,49274.4
11748,24469.0
4294,72386.6
19160,1379.8
14668,13084.2
2950,89533.3
4675,68703.8
11400,25973.6
6984,50289.5
6743,51847.8
1383,130400.6
2692,93922.6
17048,5920.6
5802,58658.6
16304,7826.6
5942,57450.7
7594,46456.4
5488,61056.4
13085,19044.7
3003,88592.1
10811,28724.3
14723,12850.0
6216,55296.6
4670,170846.7
10650,29450.2
8123,43511.7
8056,43897.7
13234,18429.3
10315,31051.1
12105,22953.5
18168,5005.9
6996,50205.5
5622,60051.8
5455,61326.2
16703,6774.9
18633,2241.3
1809,114803.1
7495,47119.8
497,201996.1
9393,35961.4
11505,25426.4
2068,108225.4
4149,73677.8
2960,89404.3
10256,31350.7
14206,14785.6
10435,30480.0
2707,93655.0
13516,17375.0
2061,108364.9
5267,63061.6
822,161787.9
7627,46298.8
6557,52971.9
16181,8214.2
1092,144707.5
2263,102947.5
12760,20228.2
16693,6796.1
13176,18671.6
3341,83578.1
5853,58260.7
3965,75750.4
3001,88626.6
7455,47406.9
4020,75073.1
13514,17385.8
305,251246.2
4165,73554.0
17271,5332.6
3069,87549.9
17849,3965.3
1245,137237.3
2353,100555.7
12903,19725.4
10855,28494.7
14402,14049.2
4446,70822.3
19400,1019.2
6763,51742.9
19496,1389.0
7936,44524.6
17244,5397.7
4002,75340.4
3658,79289.4
5647,59776.1
8542,40861.7
14692,12973.2
13027,19230.0
4393,71495.7
4199,73241.6
6976,50384.6
16848,6420.2
594,185187.1
3448,81947.3
2724,93414.0
5711,59306.3
19673,662.9
14583,13453.9
2440,99004.8
5702,59362.1
2203,104457.6
16733,6717.5
8673,40067.3
13184,18651.1
16801,6510.7
13970,15641.2
5877,58100.9
2834,91137.8
8069,43859.5
6861,51052.2
9687,34430.4
9063,37834.9
10052,32354.2
16681,6826.2
6017,56733.8
6219,55272.2
6113,56141.6
9814,33696.3
9601,34886.4
2214,104145.7
12046,23154.6
1492,126116.8
6361,54157.4
16146,8332.4
9483,35455.9
18802,1966.5
423,217151.7
2346,100836.2
14421,13992.6
171,308913.8
4060,74559.0
5807,58637.6
16313,7812.1
9072,37793.1
1749,116540.0
13917,15870.1
16652,6894.2
13422,17706.3
913,154699.0
3581,80176.4
8928,38632.0
10153,31907.2
8261,42681.8
7814,45275.2
13991,15549.6
2112,106996.7
8426,41681.4
12082,23027.3
8431,41621.3
10318,31025.6
11862,24021.9
7602,46416.4
4820,67427.9
6834,51180.8
5393,151671.7
2700,93777.2
12436,21457.3
15566,11853.2
11901,23866.2
12264,40309.7
11216,26819.6
6650,52469.7
12613,20743.3
2188,104779.5
11696,24669.0
7781,45480.1
15366,10752.2
8311,42392.6
3809,77514.5
8646,40229.3
11722,24592.8
13868,16098.0
3715,78523.0
4651,68941.0
7764,45570.8
1454,127777.0
510,199820.0
5465,61235.0
5867,58181.7
5596,60307.3
6165,55723.5
2381,100096.9
10335,30897.0
4513,70199.8
12721,20360.2
8134,43442.5
12540,21032.5
649,179410.3
1558,123567.8
1224,138068.2
11837,24157.0
15968,18962.4
6365,54132.0
5818,58555.3
15079,11685.9
1483,126521.7
1205,138630.8
3681,78911.7
10116,58745.0
6645,52490.7
13498,17447.4
7040,49916.2
509,199862.2
13062,19141.3
9587,34949.2
9649,34647.4
10014,32567.4
1798,115083.9
272,259815.0
13560,17214.0
3711,78582.9
2425,99148.0
7377,47868.8
14957,12071.9
4772,67810.1
9129,37450.1
753,168480.9
8164,43258.9
3660,79263.6
10208,31603.1
9192,37062.6
6738,51878.9
5799,58690.8
16157,8294.7
11685,24709.7
9210,36996.8
1940,111358.3
9541,77267.4
605,184297.7
3995,75406.5
5738,59099.5
1673,119397.8
8640,40279.3
1921,111749.6
13538,27780.9
6797,51529.6
4488,70414.7
18388,4992.5
375,229386.2
1994,109832.3
4061,74549.8
15042,11806.0
5904,57858.9
1257,136525.6
13795,16375.0
13806,16338.1
13493,17465.4
950,152266.9
10967,27970.0
3429,82215.5
2711,93609.1
18418,2681.3
10219,31530.4
5519,71888.1
10258,31338.1
6880,50993.6
2859,90853.7
4430,70985.6
11603,24984.2
12539,21033.5
7636,46252.6
298,252356.8
13559,17215.3
3924,76185.4
14785,12624.8
8482,96636.2
2065,108283.2
4147,73686.3
13607,17026.7
11475,25575.4
1518,125328.5
3600,79899.0
19412,1007.9
8947,38534.2
7172,49089.2
7511,47025.7
11829,24180.4
12441,21430.8
4198,73243.0
242,268482.8
14332,14306.1
1665,119675.3
7782,112920.1
9829,33620.4
5794,58756.4
12139,22808.6
16026,10200.7
5417,61674.4
2108,107067.7
4216,73120.9
7929,44585.6
6205,55370.3
14006,15509.7
13838,16214.8
4071,74453.6
11012,56634.6
18495,5931.2
16729,6721.6
7085,49623.0
17677,4329.5
19080,1485.3
13923,39291.7
4189,73343.6
8214,42996.6
2838,91096.8
4740,68112.7
5098,64656.3
2013,109356.9
3964,75759.4
8236,42862.4
325,245170.6
16745,6686.5
6680,52291.1
12129,51840.3
4163,73554.5
2275,102588.4
5415,61685.5
4707,68416.9
7884,44884.0
1282,135115.0
873,157701.3
5109,64571.1
2292,102290.5
6252,54976.1
7269,48529.9
10270,31246.0
7366,47917.9
371,231795.5
11453,25690.7
8440,41574.5
615,182947.8
4791,67619.6
14031,15438.0
12770,20199.0
17838,7169.9
12171,22650.0
2408,99512.0
8227,42913.8
7532,94564.6
3889,76649.7
12067,23093.8
5779,58829.0
9578,34995.3
5236,63336.4
18606,2292.2
15099,11628.4
9328,36336.2
668,176317.5
11496,25466.0
13730,36323.3
2836,91116.9
4671,68790.5
7577,46588.0
16782,6561.8
5771,58873.2
6396,53935.9
4559,69798.2
5434,61561.0
11023,27708.8
4088,74313.9
8297,42478.3
2723,93433.0
4082,74342.6
279,257538.9
11961,23547.4
7882,44898.0
5381,62012.8
15425,10538.0
16542,7181.1
4268,72605.9
10990,27840.5
5044,65125.9
6026,56694.8
3910,76350.8
9383,36001.6
9573,35005.2
4826,67390.6
11334,26320.7
14153,15035.3
11437,25769.1
5792,58763.2
11550,25218.6
7252,48593.0
4699,68498.7
8962,38403.8
9626,34771.1
9917,33155.3
1283,135030.1
2393,99885.0
1401,129597.1
18113,3347.4
6082,56355.5
297,252768.8
9286,36574.4
15093,11642.1
12638,20618.8
10294,31158.1
2109,107066.3
9734,34145.8
13162,18717.5
2266,102811.7
2903,90364.1
2585,96021.8
194,296033.0
13871,16090.8
7772,45537.7
6944,50548.0
7934,44541.2
4150,73677.6
6854,51069.8
5701,59366.8
7203,48857.9
7092,49575.9
5492,61030.0
16865,6384.4
320,247100.0
7517,46973.4
1388,130220.8
18675,2166.0
2708,93647.4
11123,60238.7
3482,81583.7
9162,37233.5
9986,32707.3
12177,22627.6
16354,7719.9
14104,15177.1
935,152986.4
244,267488.8
7900,44763.8
8758,39565.9
143,327821.0
6220,55270.3
8694,39945.9
2407,99527.0
11758,24439.2
129,335786.1
1174,139787.2
11030,27666.0
18532,2442.0
6188,55534.6
287,255530.1
13699,16725.4
5501,61001.4
9341,36237.2
1183,139545.0
14805,31185.3
9523,35251.7
7128,49398.7
14114,15152.2
1886,112924.7
12956,19497.2
15668,21636.8
7115,49456.7
19005,1595.2
3196,85763.3
9217,36970.6
1328,132767.3
1043,147312.7
8918,38682.4
10510,30121.2
6668,52369.4
8406,41779.1
940,152799.5
697,173890.2
10380,30663.7
6649,52473.8
1937,111404.5
15424,10538.3
16987,6072.9
44,462950.2
4043,74759.5
7486,47181.7
4444,70837.9
3033,88021.0
4074,74426.6
15911,8964.7
10389,30644.9
14600,13365.6
7912,44705.2
6586,52831.6
4273,72582.3
3165,86207.9
12791,20129.7
8455,41486.2
5753,59000.3
4089,74309.9
10405,30591.8
7301,48278.8
1421,129059.3
3270,84703.3
9940,32999.4
14671,13078.6
10180,31769.2
978,150827.4
13457,17583.5
6844,51110.2
2904,90324.5
2912,90137.6
13966,15645.1
14357,14203.9
6192,55494.6
11296,26466.4
13156,18744.1
4605,69285.9
10202,31631.5
13261,18320.2
1815,114642.5
13826,16267.7
2091,107547.3
7526,46939.2
9713,34269.9
1930,111530.4
4829,67349.0
10681,29249.4
8623,40372.4
5087,64736.9
7121,49425.7
15369,10740.8
75,392681.3
2387,100005.4
6737,51884.3
9033,38031.2
9272,36681.0
4723,68288.2
17722,4229.9
14260,32725.4
9689,34427.7
13543,17265.2
1572,123056.4
6105,139547.2
9035,38019.1
13925,34164.3
18337,2826.6
12090,22996.0
5903,57864.7
3006,88554.5
10461,30328.0
10508,30127.5
7795,45374.4
13332,17998.9
1640,120656.5
20076,159.1
8398,41818.0
13397,17792.4
13438,17662.0
7117,49441.2
15041,11806.5
10544,29920.9
1628,120977.8
3170,86148.2
2461,98687.6
11158,27078.0
2046,108625.0
3039,87907.6
18588,3407.2
3324,83834.3
124,337908.2
1119,142897.7
1840,113981.8
16074,8507.3
9480,35466.4
2156,105652.0
16774,7781.0
17454,4859.5
11433,25786.7
18389,2735.5
2232,103653.7
4160,73579.4
1230,137861.5
8156,43302.7
732,170577.5
817,162152.7
12120,22886.7
11076,27386.0
5068,64918.5
11097,27311.3
15731,9550.7
4066,74493.0
14257,14626.5
2725,93386.5
1789,115269.7
11428,25816.3
613,183345.4
9807,33733.3
11898,23874.9
3294,84366.2
5950,57390.2
9093,37680.2
2085,107746.1
3239,85060.3
11165,27059.1
12470,21278.5
15386,10680.5
1678,119170.6
8598,40521.7
9296,36531.6
2768,92514.8
16083,8482.0
7992,44220.7
4389,71536.5
7035,49940.9
424,216973.8
5509,60924.1
9545,78177.7
2906,90229.5
4176,73479.6
15120,11560.0
5431,61593.6
1012,149170.6
4315,72173.2
2464,98601.2
3666,79090.3
7048,49846.1
3949,75972.6
970,151066.1
10022,32528.5
11855,24054.4
19420,996.5
764,166534.3
5506,60952.5
2323,101393.1
9746,34090.7
4977,65789.8
15259,19780.6
816,162219.9
4010,75231.6
7394,47732.1
1984,110041.5
16644,6927.2
14569,13477.0
2447,98915.1
11506,25424.3
1085,144927.1
6822,51291.6
14343,14266.8
20115,109.9
8628,40350.5
13100,18977.1
14079,37936.6
12088,23006.8
19016,1584.9
1014,149115.2
8110,43624.5
15899,11270.6
8010,44156.4
17570,9818.1
5562,60520.0
13368,34321.9
6567,52926.9
10456,30361.5
15119,11560.1
9930,33072.4
995,149944.6
11491,25490.8
6433,53736.5
12464,21297.6
7800,45357.8
11070,27434.9
16001,8707.1
16689,6803.6
2510,97623.1
268,260366.0
8464,41443.5
3671,79014.1
71,395101.9
14528,13614.0
12562,20958.8
2881,90626.1
17642,4405.8
595,185130.4
11117,27252.4
10336,30887.7
11872,23980.2
12703,20430.0
11870,23995.7
3855,77019.6
7193,48945.6
2058,108403.7
9569,35031.6
10889,56194.0
5649,59751.5
10378,30670.2
12745,20258.5
10527,30016.4
10550,29884.4
2479,98343.7
4787,67648.5
9081,37758.7
10846,28545.5
905,155327.8
15139,11507.6
1606,121660.0
7002,50169.2
1743,116731.3
6356,54190.3
3907,76383.8
9497,35412.4
16130,8376.3
4065,74514.8
10509,30123.7
7407,47661.3
14250,14646.7
899,155956.4
15657,9794.8
4114,74033.3
5106,64599.9
13048,19170.1
10136,31969.3
6131,78569.7
12189,22557.3
13164,18708.2
12234,22309.9
590,185739.9
4036,74851.4
1274,135494.3
11101,27306.4
310,249637.6
1740,116833.2
6251,54981.5
2084,107807.3
11044,27588.4
4809,67486.6
4422,71149.9
6957,50485.1
3883,76722.9
1019,148949.6
7757,45587.5
16444,7455.4
16696,6791.0
8973,38340.7
10646,29458.2
4168,73541.3
9391,35969.2
90,367758.6
2015,109351.3
11591,25020.2
12801,20105.8
7673,46050.5
15565,17294.0
11726,24577.0
17162,5598.1
14768,12676.6
16326,7783.4
2990,88860.1
11984,23453.7
8733,39719.8
6115,56139.0
2383,100076.4
12298,22066.9
11352,26224.5
633,181267.2
10579,29728.0
7987,44265.5
10168,45564.8
4911,66556.3
17630,4426.0
128,335856.7
13172,18686.2
11045,27582.0
4297,72380.6
7695,45956.2
7363,47946.7
2443,98960.6
15520,10173.9
1199,138792.6
11171,27044.9
18144,3280.8
5507,60941.6
4367,71745.1
17403,5015.7
9854,33497.5
1109,143473.3
6964,50452.7
1287,134886.5
5906,57821.2
9984,32723.2
9399,35914.2
7135,49315.9
6921,50681.7
3441,82075.7
8215,42993.7
183,302026.2
19796,519.1
12249,22266.9
6810,51413.0
4703,68456.2
6908,50794.1
13880,16027.6
1989,109931.2
5163,64111.8
5052,65069.1
8560,40751.8
6100,56225.8
17110,5753.8
6496,53361.6
12179,22618.2
11297,26462.3
1265,135955.7
3251,84896.4
3442,82069.9
10909,28203.3
10025,32511.4
12639,20618.6
15628,9884.4
7834,45152.5
7979,44323.2
1062,146293.3
9074,37778.4
4909,66576.6
19137,1409.5
1901,112433.8
7678,46029.1
9736,34133.2
12377,21763.6
4447,70813.2
6054,56531.9
13449,17614.8
10618,29563.9
17000,6021.6
14991,11955.8
12733,20311.2
4619,69152.2
9263,36732.0
4028,74977.9
17083,5842.4
19531,825.5
11894,23887.3
8327,42278.7
13377,17853.0
3187,85838.3
3384,82872.8
1713,117811.3
10036,32452.0
5222,63539.9
10617,29575.9
3389,82803.8
1523,125198.8
1832,114247.7
3974,75655.9
3891,76641.7
17302,5248.7
12096,22974.6
1741,116761.8
2753,92795.7
1875,113086.7
4647,170048.7
14648,17183.5
6928,50629.8
3522,81162.3
10693,29214.0
142,328317.1
11157,27082.0
7360,76140.2
10635,29503.5
10347,30841.1
1130,142055.7
1781,115445.8
500,201483.2
7081,49640.0
879,157288.1
3440,82077.5
9851,33502.4
8132,43466.9
728,170781.2
895,156342.4
17624,4440.7
11779,24355.0
13905,15931.8
8929,38610.2
8635,40302.8
14814,28062.7
10799,28799.5
314,248638.1
15499,10244.8
12074,23070.7
4321,72119.1
6074,56391.2
6390,53953.9
5642,59824.6
3204,85606.0
2024,109168.7
11967,23516.1
4073,74443.9
13009,19285.1
336,240868.7
13010,19284.8
14049,15383.0
12251,22257.8
3054,87723.7
4759,67974.6
6832,51209.8
18832,1915.2
3648,79398.5
15937,8879.2
3500,81369.2
307,250589.4
19487,879.0
12318,22010.3
348,237366.6
6151,55799.9
15059,11758.6
7635,46253.8
17236,5418.6
4616,69184.4
8817,39209.9
10612,29580.3
7204,48854.8
13504,17410.7
11436,25773.1
13536,17291.5
10585,29696.2
1688,118780.3
8024,44089.3
5768,58892.0
52,428740.8
16920,6250.1
6540,53070.2
1464,127408.5
10303,75185.7
16503,7302.4
1718,117716.1
1593,122286.5
11949,23635.2
4534,70021.3
1650,120349.5
14130,15097.6
1908,112238.6
5250,63176.9
5705,59343.3
15190,11312.2
10694,29212.7
9777,33842.6
11350,26226.3
11028,33442.0
186,299487.4
5756,58980.2
7573,46621.4
16324,7784.4
12514,21125.4
6891,50889.1
1248,137051.0
11128,27209.8
4018,75152.0
448,211788.3
853,159254.6
5385,61972.9
15087,11657.9
12578,20897.9
2487,98148.7
3177,86002.8
8147,43359.5
4920,66415.9
7339,109770.6
6348,54255.8
2186,104812.2
5714,59282.6
13676,16779.2
5243,63260.0
14507,13659.3
12567,20950.7
13951,15715.7
784,164713.4
9016,38114.0
16476,7360.0
6606,52756.8
5085,64754.5
14829,17996.1
9946,32955.5
17197,5499.8
11246,44478.4
3211,85517.7
14155,15030.2
5657,59689.3
3258,84837.3
13901,15937.7
7960,44403.7
13087,19027.4
3275,84665.0
12285,22110.2
1305,133984.3
17276,5314.9
17385,5058.3
12901,19734.5
7984,44299.5
1906,112284.7
14320,14363.1
10499,30150.5
5652,59732.8
2181,104900.4
4244,72791.7
1047,147010.8
9521,35272.3
17336,5172.9
4247,72780.3
655,177476.1
10072,32252.5
7030,124082.2
870,157796.4
9842,33533.0
191,297252.4
8869,38962.1
6272,54771.4
1970,110463.9
4456,70698.4
18179,3194.5
9460,35569.4
8477,41342.0
16011,8677.0
12097,22974.1
11963,23533.2
2835,91129.7
4258,72704.4
14596,13400.6
2670,94403.1
2456,98763.6
1107,143511.8
6313,54504.9
1565,123408.0
4726,68216.8
6280,54679.0
10697,29205.9
7315,48207.7
3210,85522.9
3959,75832.9
16241,8051.7
6706,52073.4
3906,76393.5
17713,4265.4
10392,30640.4
7858,45036.8
7106,49505.5
15053,11775.5
466,207866.6
1271,135709.0
2298,102085.7
5833,58426.2
18012,3565.5
6503,53304.7
7798,45361.7
17828,4017.8
13787,16421.5
1276,135341.6
15642,9836.2
7603,104574.4
984,150395.9
11442,25729.6
6097,56257.1
9888,33296.8
6886,50940.0
2431,99068.9
18202,3151.2
5192,63868.8
7510,47032.1
14012,15492.1
3985,75552.4
6302,54575.6
15864,9121.9
12907,19683.4
3978,75640.3
2849,90948.5
9891,33284.4
15355,10788.8
1884,112969.5
14751,15033.7
4221,73055.6
5397,61896.5
8843,39095.3
3335,83631.8
7727,45780.8
2745,92860.0
7806,45302.8
4766,67905.5
13850,16161.6
1336,132458.9
12240,22295.6
19123,1424.5
5343,62359.0
15586,9988.2
10983,27901.7
1148,140827.0
4665,68842.1
3593,79992.5
4894,66757.7
7462,47358.6
13080,19075.7
19050,1530.7
6619,52670.4
19208,1304.2
7349,48073.4
14815,12531.7
2553,96871.4
2967,89331.8
576,187417.0
1467,127284.4
3498,81375.1
16138,8356.1
11512,25394.4
10089,32162.3
13106,18948.0
7183,49023.7
3304,84150.5
18288,2936.5
4510,70245.6
10008,32612.2
8320,42329.7
3627,79592.0
19009,3946.3
15542,10120.6
2888,90541.6
5999,56902.3
5167,64058.5
1355,131491.6
3342,83577.0
8364,42045.8
11556,25198.1
7184,49012.8
5954,57344.9
656,177460.0
6286,54651.2
2297,102164.1
5589,60353.6
14922,12169.3
7457,47389.0
12709,20405.9
3609,79799.7
13810,16329.3
4612,69235.0
5864,58202.5
67,406365.5
16706,6761.5
13058,19145.0
8058,43891.6
1272,135614.5
13165,18706.7
14377,14145.3
1001,149627.5
3592,79996.3
8877,38890.0
928,153318.3
165,312581.5
11937,23682.3
14434,29432.7
9896,33275.2
4731,68179.2
13987,15578.3
2911,90168.1
11664,24790.6
19959,306.9
13470,17548.9
4593,69418.0
12050,23149.5
6929,50626.1
10106,32061.7
14080,15275.8
9109,37568.0
2794,91725.7
5873,58133.2
5157,64167.6
15639,9853.5
2422,99264.0
15529,10155.2
4286,72451.3
8625,40369.4
13199,18557.6
2136,106321.3
3856,76991.0
12759,20228.3
1863,113318.8
13260,18320.4
13906,15926.4
5922,57672.9
9490,35423.0
4635,69008.5
1106,143532.6
10518,30071.1
7039,49918.6
16661,15305.8
9676,34496.8
160,315019.4
203,290310.7
6777,65020.5
4044,74727.1
5099,64638.9
8099,43708.5
1244,137237.5
9927,33095.3
3119,86931.6
8458,41478.4
2979,89055.2
15851,9153.3
4372,71688.1
6370,54095.2
6469,53541.7
2784,91965.8
4414,71251.6
4459,70671.9
383,227031.3
7920,44646.5
5047,65121.5
866,158131.4
370,231830.1
6840,51123.3
2612,95444.9
3902,76471.9
5650,59749.2
14818,12521.7
19227,1277.7
7209,48837.0
10775,28919.9
14773,12664.8
17628,4431.7
6179,55615.5
621,182167.6
2626,95123.7
53,427781.2
11529,25299.9
3423,82320.1
16625,6968.4
15800,9322.8
10619,29555.1
10564,29822.7
6107,56193.4
10755,29000.3
9718,34239.3
1838,114064.4
1000,149707.5
14209,14773.8
14084,15265.3
9009,38134.3
3008,88505.3
10326,30945.2
3238,85063.6
4821,67426.2
2671,94398.0
3705,78642.9
8788,39350.4
8355,42100.9
13195,38761.9
3892,76605.1
10665,29357.0
3526,81124.2
1920,111780.6
17803,4070.8
16585,7072.1
5442,61488.8
5348,62278.7
6753,51803.7
1524,125157.4
10977,27917.6
676,176088.5
10316,31050.9
12314,22017.2
906,155288.9
3387,82819.9
8546,101444.9
6511,53263.1
2953,89522.3
6242,55127.6
8198,43074.4
12382,21713.8
11610,32758.9
8991,38243.3
2,694793.8
14338,14278.6
6330,54349.1
535,195743.4
14634,13265.5
8729,98659.5
14703,12899.4
6770,51704.2
15437,12455.8
19680,654.1
9634,34730.1
3490,81460.3
6229,55211.9
6611,52701.9
10998,27815.2
2616,95309.2
2633,94958.0
13569,17177.5
8975,38329.6
2660,94552.3
11132,27188.5
17077,5854.9
10286,53673.1
2137,106311.2
16492,7321.2
15359,10785.2
16052,8553.7
5165,64068.8
12928,19614.6
5233,63399.1
664,176494.9
4566,69735.5
17202,5490.2
3917,76268.7
7105,86876.4
15471,10334.5
16908,6274.5
7653,46165.8
4007,75254.6
15401,10620.8
10087,32171.9
7152,49200.0
11525,25341.8
10176,31806.3
3794,77698.7
12412,21586.0
1813,114731.3
14322,14348.5
6593,52807.9
3738,78263.4
1801,115003.3
192,296565.3
9741,34124.6
10844,28563.4
14584,13452.3
17478,4788.5
5582,60390.8
13134,18833.1
5118,64526.1
2742,92914.3
4517,70168.6
5093,64672.7
5750,59011.8
12772,20191.1
238,269321.0
16389,7608.0
10836,28626.5
7257,48576.0
11736,24527.5
19339,2683.0
9892,33282.3
11587,47615.3
9291,36554.9
5275,63032.6
11583,25063.6
14852,12398.7
10950,28016.3
3641,79462.6
19858,435.7
3443,82041.3
8904,38762.6
5831,58479.6
8210,43030.3
6002,56880.5
4642,68979.3
14229,14716.5
146,325719.6
14963,12054.7
2333,101080.9
7565,46662.6
17351,7255.6
11940,23672.5
17095,5805.1
13889,16004.9
9351,36204.5
7456,47399.5
4878,66865.8
9621,34787.7
4511,70231.5
17692,4303.2
16105,8437.9
12603,20785.9
4681,68686.4
602,184708.2
15882,9051.8
12518,21108.8
5345,62324.2
16039,8594.2
1668,119520.4
7156,49190.4
2757,92749.1
1724,117486.1
2833,91145.3
7332,48138.9
8685,40013.5
6486,53453.8
86,370638.4
13651,16881.1
13596,17056.7
14974,12012.0
2646,94727.0
1040,147584.5
136,331326.4
7337,48120.5
12080,23037.2
7395,47721.4
2915,90118.8
1213,138314.1
6381,54018.7
9434,77620.2
12559,20964.9
6574,52888.2
4031,74876.6
15203,11279.8
9080,37760.1
3699,78709.9
15426,10536.8
2372,100188.9
2222,103923.6
195,295895.9
5235,63351.1
811,162974.1
2722,93435.8
241,268785.0
2100,107343.7
18005,3585.0
14970,12024.2
650,179177.1
9867,66692.7
5282,62918.6
1658,119871.0
7995,44195.9
8885,38851.8
3147,86576.9
9744,34100.0
7692,45985.7
3358,83328.5
8519,40997.5
5138,64328.1
11359,26202.1
8902,38779.6
7273,48496.6
11118,27251.1
8302,42449.1
62,413286.2
13023,19251.9
13094,19007.2
16495,7311.9
11737,24518.6
14906,12202.0
685,175120.8
2071,108094.3
9645,34677.3
5500,61004.9
11973,23507.5
3734,78292.1
13791,16401.4
13522,17353.0
3338,83591.3
1900,112472.0
4889,66799.3
2976,89127.0
4135,73819.0
5684,59459.7
14666,13091.6
8544,40859.1
8250,42768.1
16351,7731.3
7214,48803.6
492,202903.1
9345,36214.2
696,173909.1
608,183935.0
1025,148526.7
878,157376.3
2021,109244.7
8059,43886.9
5475,61177.8
4496,70386.1
12268,22161.6
1378,130579.2
1545,124103.4
13968,15642.7
1649,120398.0
1570,123122.5
11426,25828.6
18015,3548.9
1354,131499.0
4004,75273.4
5213,63590.4
8805,39260.9
11723,24592.7
5211,63609.5
2389,99997.1
16457,7418.7
5680,59497.4
15309,10937.6
5902,57873.7
5299,62761.8
5347,62312.8
1147,140918.8
8922,38673.1
11033,27651.0
4125,73924.3
12031,23191.7
2470,98496.8
4251,72753.7
868,157968.8
3030,88092.4
8622,70847.8
13477,37403.5
12618,20710.9
14475,13827.6
14308,14415.2
1381,130430.4
15227,11220.6
1804,114940.4
14980,19361.8
2134,106388.7
1844,113867.3
369,231874.7
5103,64627.6
5477,61168.4
8953,38459.1
13423,17705.7
7446,47434.0
2125,106607.8
8287,42545.5
1948,111097.8
82,383757.7
7737,45719.6
7700,45933.8
825,161569.7
12652,20566.4
4525,70125.4
9089,37721.2
6384,53998.3
4233,72902.6
18538,2421.2
15310,10936.9
1839,114063.3
1285,134942.5
9426,35771.3
3064,87579.5
12373,32580.1
6696,52128.9
16684,16934.6
2695,93841.7
10078,32220.4
16077,8502.5
2345,100844.3
18026,3531.7
14060,15339.7
4312,72216.1
13999,15526.9
3951,75941.3
18861,1845.2
14085,15260.7
17499,4725.7
3643,79457.0
2230,103743.7
2653,94655.8
6426,53783.5
1537,124661.8
11205,26891.2
12336,21949.3
6587,52828.5
5970,57207.8
5836,58405.4
8994,38233.9
17635,4421.8
7547,46761.3
12226,22347.9
11812,57791.3
2016,109311.9
10395,30631.3
8196,43099.1
520,198027.1
6423,53797.5
12117,22912.4
15860,9131.4
15375,10725.5
11589,25031.7
10492,30174.3
4589,69443.3
2821,91364.8
6775,51668.0
6144,55861.8
15723,9586.0
6848,51082.2
5008,65477.5
8096,43736.3
15281,11021.5
18009,3572.6
6643,52493.6
10670,29329.3
2485,98215.5
3863,76915.0
6720,51988.6
9294,36548.7
8321,42324.1
11375,26091.5
10570,29790.5
15581,9999.1
6623,52619.6
4971,65880.4
