,superhost,instant_book,bedrooms_group,baths_group,guests_group,min_nights,extra_guest_fee_policy,rating_overall,photos_count,num_reviews,nearest_poi_dist_km,district_listing_count,district_superhost_rate,district_operating_rate,district_entire_home_rate,ttm_pop,photos_tier,review_rate,poi_dist_category,room_type_hotel_room,room_type_private_room,room_type_shared_room,nearest_poi_type_name_레포츠,nearest_poi_type_name_문화시설,nearest_poi_type_name_쇼핑,nearest_poi_type_name_숙박,nearest_poi_type_name_여행코스,nearest_poi_type_name_음식점,nearest_poi_type_name_축제공연행사
13463,0,1,5,6,5,0,0,4.83,22,12,0.16,1596,0.3840852130325815,0.8771929824561403,0.781328320802005,588202,1,0.0631030943491016,0,False,False,False,False,False,True,False,False,False,False
2082,1,1,5,6,5,1,0,4.96,16,77,0.081,6699,0.4597701149425287,0.8692342140618002,0.7180176145693387,467351,1,0.2278173903730365,0,False,False,False,False,True,False,False,False,False,False
3857,1,0,5,6,5,5,0,4.86,42,44,0.024,6699,0.4597701149425287,0.8692342140618002,0.7180176145693387,467351,3,0.1678940734616931,0,False,False,False,False,False,False,False,False,False,False
12152,0,1,5,6,4,1,0,4.7,80,30,0.089,6699,0.4597701149425287,0.8692342140618002,0.7180176145693387,467351,3,0.5169294302243572,0,False,False,False,False,True,False,False,False,False,False
4567,1,0,5,6,5,1,0,4.89,32,45,0.265,862,0.3294663573085847,0.8897911832946636,0.5359628770301624,362689,2,0.1672831353793307,0,False,False,False,False,False,False,False,False,True,False
3516,1,0,5,6,5,5,0,4.97,32,30,0.224,1051,0.4081826831588963,0.8943862987630827,0.7136060894386299,516461,2,0.1091524309732669,0,False,False,False,False,True,False,False,False,False,False
8740,1,1,5,6,5,1,0,4.18,31,17,0.102,3589,0.3948174979102814,0.8927277793257175,0.5274449707439398,315657,2,0.266144809923369,0,False,False,False,False,False,False,False,False,True,False
14999,0,0,5,6,5,2,0,4.67,6,18,0.167,1165,0.3639484978540772,0.9313304721030042,0.7399141630901288,470739,0,0.1154919629431717,0,False,False,False,False,False,False,False,False,True,False
7444,1,0,5,6,5,1,0,5.0,58,28,0.117,1034,0.4410058027079304,0.8839458413926499,0.8317214700193424,744624,3,0.144196105962529,0,False,False,False,False,False,False,False,False,True,False
4487,1,1,5,6,5,1,0,4.73,21,15,0.119,3097,0.3580884727155312,0.853406522441072,0.7936712948014207,863150,1,0.0728650535661855,0,False,False,False,False,False,False,False,False,False,False
11853,1,0,5,6,5,28,0,4.7,29,10,0.267,6699,0.4597701149425287,0.8692342140618002,0.7180176145693387,467351,2,0.1022285820667697,0,False,False,False,False,False,False,False,False,True,False
10297,1,0,5,6,5,0,0,4.81,13,37,0.233,376,0.3696808510638298,0.922872340425532,0.7207446808510638,422863,0,0.3929064416172195,0,False,False,False,False,True,False,False,False,False,False
1796,1,0,5,6,5,1,0,4.88,29,183,0.045,3589,0.3948174979102814,0.8927277793257175,0.5274449707439398,315657,2,0.7012165889406397,0,False,False,False,False,False,False,False,False,True,False
3599,1,0,5,6,5,7,0,5.0,56,33,0.342,862,0.3294663573085847,0.8897911832946636,0.5359628770301624,362689,3,0.1347406237480733,1,False,False,False,False,True,False,False,False,False,False
271,0,1,5,6,4,5,0,4.72,95,201,0.178,2640,0.4166666666666667,0.8897727272727273,0.5238636363636363,302528,3,0.763779375054512,0,False,False,False,False,False,False,False,False,False,False
9039,1,0,5,6,5,7,0,4.93,14,14,0.101,632,0.4477848101265823,0.9129746835443038,0.5474683544303798,427001,1,0.0592830977142846,0,False,False,False,False,False,False,False,False,True,False
2062,1,1,5,6,5,3,0,4.97,50,88,0.073,6699,0.4597701149425287,0.8692342140618002,0.7180176145693387,467351,3,0.3143362314860023,0,False,False,False,False,False,True,False,False,False,False
14451,1,0,5,6,5,20,0,5.0,59,16,0.148,351,0.5982905982905983,0.925925925925926,0.905982905982906,528144,3,0.1126879592021131,0,False,True,False,False,False,True,False,False,False,False
9733,1,0,5,6,5,3,0,4.93,21,108,0.168,1165,0.3639484978540772,0.9313304721030042,0.7399141630901288,470739,1,0.3721891948920851,0,False,False,False,False,False,True,False,False,False,False
17924,0,0,5,6,5,1,0,4.4,15,5,0.207,3097,0.3580884727155312,0.853406522441072,0.7936712948014207,863150,1,0.6226649286843178,0,False,True,False,False,False,False,True,False,False,False
3911,1,1,5,6,5,1,0,4.86,53,59,0.252,816,0.4877450980392157,0.8884803921568627,0.8100490196078431,373225,3,0.2332522871246623,0,False,False,False,False,False,True,False,False,False,False
15589,0,0,5,6,5,1,0,4.59,20,17,0.007,2870,0.3898954703832752,0.8850174216027874,0.7641114982578397,293254,1,0.2875021091239285,0,False,True,False,False,False,False,False,False,True,False
11029,0,0,5,6,5,3,0,4.56,16,25,0.394,147,0.3401360544217687,0.9047619047619048,0.7278911564625851,229786,1,0.1028425681729295,1,False,False,False,False,False,True,False,False,False,False
4471,0,0,5,6,5,1,0,4.73,55,60,0.09,579,0.4559585492227979,0.8877374784110535,0.7892918825561313,353653,3,0.3410447317623786,0,False,False,False,False,False,False,False,False,True,False
11916,0,1,5,6,4,1,0,0.0,18,2,0.029,3589,0.3948174979102814,0.8927277793257175,0.5274449707439398,315657,1,0.0913241967431873,0,False,False,False,False,False,False,False,False,False,False
551,1,1,5,6,5,3,0,4.87,30,105,0.062,2870,0.3898954703832752,0.8850174216027874,0.7641114982578397,293254,2,0.3364575812338137,0,False,False,False,False,False,False,True,False,False,False
3319,1,1,5,6,5,0,0,4.78,11,18,0.055,2640,0.4166666666666667,0.8897727272727273,0.5238636363636363,302528,0,0.1141552504175846,0,False,False,False,False,False,True,False,False,False,False
9641,0,0,5,6,5,1,0,4.44,21,9,0.13,6699,0.4597701149425287,0.8692342140618002,0.7180176145693387,467351,1,0.055912775721972,0,False,False,False,False,False,False,False,False,False,False
9124,1,0,5,6,5,5,0,4.86,9,14,0.142,3097,0.3580884727155312,0.853406522441072,0.7936712948014207,863150,0,0.0720980529812645,0,False,False,False,False,True,False,False,False,False,False
13496,0,1,5,6,5,1,0,4.67,27,12,0.02,2640,0.4166666666666667,0.8897727272727273,0.5238636363636363,302528,2,0.0961307370333194,0,False,True,False,False,False,False,False,False,True,False
10128,0,0,5,6,5,1,0,4.61,5,28,0.391,738,0.4715447154471545,0.8915989159891599,0.8143631436314364,546936,0,0.1796541645782672,1,False,False,False,False,False,True,False,False,False,False
19405,0,0,5,6,5,90,0,0.0,30,1,0.189,3589,0.3948174979102814,0.8927277793257175,0.5274449707439398,315657,2,0.2490659404568019,0,False,False,False,False,True,False,False,False,False,False
14432,0,0,5,6,5,2,0,4.09,17,11,0.093,3097,0.3580884727155312,0.853406522441072,0.7936712948014207,863150,1,0.1339421597084668,0,False,False,False,False,False,False,False,False,True,False
12353,1,1,5,6,5,2,0,4.83,78,6,0.238,1165,0.3639484978540772,0.9313304721030042,0.7399141630901288,470739,3,0.0908196459423349,0,False,False,False,False,False,False,False,False,True,False
8008,1,0,5,6,5,5,0,4.87,34,187,0.1,262,0.5229007633587787,0.916030534351145,0.6755725190839694,267641,2,0.55327080519166,0,False,False,False,False,False,True,False,False,False,False
929,1,1,5,6,5,2,0,4.8,38,50,0.081,2870,0.3898954703832752,0.8850174216027874,0.7641114982578397,293254,3,0.1968193977451606,0,False,False,False,False,False,False,False,False,True,False
15958,1,0,5,6,5,0,0,4.6,28,5,0.282,1165,0.3639484978540772,0.9313304721030042,0.7399141630901288,470739,2,0.0318572791853629,0,False,False,False,False,False,True,False,False,False,False
13604,1,0,5,6,5,28,0,5.0,64,4,0.022,6699,0.4597701149425287,0.8692342140618002,0.7180176145693387,467351,3,0.0482771100322598,0,False,False,False,False,True,False,False,False,False,False
6950,0,0,5,6,5,1,1,4.1,33,10,0.045,1596,0.3840852130325815,0.8771929824561403,0.781328320802005,588202,2,0.0916296321837207,0,False,False,False,False,False,True,False,False,False,False
14198,0,1,5,6,5,1,0,4.64,27,67,0.303,6699,0.4597701149425287,0.8692342140618002,0.7180176145693387,467351,2,1.0991715019412434,1,False,True,False,False,False,False,False,False,False,False
8149,1,0,5,6,5,1,0,4.86,37,66,0.236,738,0.4715447154471545,0.8915989159891599,0.8143631436314364,546936,3,0.4927027696412768,0,False,False,False,False,False,False,False,False,True,False
8782,1,0,5,6,5,1,1,4.98,92,136,0.217,806,0.2679900744416873,0.8945409429280397,0.5124069478908189,379647,3,0.4414724390006088,0,False,True,False,False,True,False,False,False,False,False
7507,0,1,5,6,5,1,0,4.48,21,62,0.055,2870,0.3898954703832752,0.8850174216027874,0.7641114982578397,293254,1,0.1936864460296263,0,False,True,False,False,False,False,False,False,True,False
4401,1,1,5,6,5,4,0,4.87,71,23,0.073,3589,0.3948174979102814,0.8927277793257175,0.5274449707439398,315657,3,0.1099715503121205,0,False,False,False,False,False,False,False,False,True,False
3051,0,1,5,6,5,2,0,4.79,27,82,0.08,3589,0.3948174979102814,0.8927277793257175,0.5274449707439398,315657,2,0.2940543631426007,0,False,False,False,False,False,False,True,False,False,False
130,1,1,5,6,4,1,0,4.97,46,66,0.057,2640,0.4166666666666667,0.8897727272727273,0.5238636363636363,302528,3,0.2366779020416054,0,False,False,False,False,False,False,False,False,False,False
8485,1,1,5,6,5,1,1,4.87,79,231,0.089,2870,0.3898954703832752,0.8850174216027874,0.7641114982578397,293254,3,0.9320717375186244,0,False,False,False,False,False,True,False,False,False,False
2721,1,1,5,6,5,5,0,4.73,39,324,0.037,6699,0.4597701149425287,0.8692342140618002,0.7180176145693387,467351,3,1.10544362372117,0,False,False,False,False,False,True,False,False,False,False
7520,0,1,5,6,5,2,1,4.85,11,13,0.101,2640,0.4166666666666667,0.8897727272727273,0.5238636363636363,302528,0,0.0934814648295296,0,False,False,False,False,False,False,False,False,False,False
3301,1,0,5,6,5,2,0,5.0,19,33,0.103,280,0.3642857142857142,0.9392857142857144,0.6857142857142857,414688,1,0.1428293183456498,0,False,False,False,True,False,False,False,False,False,False
10194,1,1,5,6,5,1,0,4.67,24,21,0.025,3589,0.3948174979102814,0.8927277793257175,0.5274449707439398,315657,2,0.523038592203273,0,False,True,False,False,False,True,False,False,False,False
8148,0,1,5,6,5,1,0,4.52,29,25,0.101,6699,0.4597701149425287,0.8692342140618002,0.7180176145693387,467351,2,0.3784151914263953,0,False,True,False,False,False,True,False,False,False,False
5586,1,0,5,6,5,1,0,4.87,34,52,0.036,1051,0.4081826831588963,0.8943862987630827,0.7136060894386299,516461,2,0.2165133021754869,0,False,False,False,False,False,False,False,False,True,False
620,1,0,5,6,5,2,0,4.75,49,24,0.082,2640,0.4166666666666667,0.8897727272727273,0.5238636363636363,302528,3,0.0909452619756143,0,False,False,False,False,False,False,True,False,False,False
19308,0,0,5,6,5,3,0,0.0,11,1,0.52,1596,0.3840852130325815,0.8771929824561403,0.781328320802005,588202,0,0.2490659404568019,1,False,False,False,False,False,False,False,False,True,False
1485,1,1,5,6,5,2,0,4.78,32,85,0.066,3589,0.3948174979102814,0.8927277793257175,0.5274449707439398,315657,2,0.3270740329110588,0,False,False,False,False,False,False,False,False,True,False
4631,1,0,5,6,5,2,1,4.91,46,46,0.021,6699,0.4597701149425287,0.8692342140618002,0.7180176145693387,467351,3,0.1636719439115035,0,False,False,False,False,False,False,False,False,False,False
3114,0,0,5,6,4,5,0,4.86,52,136,0.299,6699,0.4597701149425287,0.8692342140618002,0.7180176145693387,467351,3,0.9315068429348846,0,False,False,False,False,False,False,False,False,True,False
9880,0,0,5,6,5,4,1,4.53,47,49,0.31,2870,0.3898954703832752,0.8850174216027874,0.7641114982578397,293254,3,0.1928830097902574,1,False,True,False,False,False,False,False,False,True,False
2465,1,1,5,6,5,2,0,4.81,84,96,0.056,3589,0.3948174979102814,0.8927277793257175,0.5274449707439398,315657,3,0.3516225904636196,0,False,False,False,False,False,True,False,False,False,False
5263,1,0,5,6,5,3,1,4.72,27,76,0.297,3097,0.3580884727155312,0.853406522441072,0.7936712948014207,863150,2,0.2743335669704781,0,False,False,False,False,False,False,False,False,False,False
3375,1,0,5,6,5,3,0,4.65,60,43,0.084,2870,0.3898954703832752,0.8850174216027874,0.7641114982578397,293254,3,0.185233048224205,0,False,False,False,False,False,False,False,False,True,False
7062,1,0,5,6,5,2,0,5.0,32,43,0.157,738,0.4715447154471545,0.8915989159891599,0.8143631436314364,546936,2,0.1947243283381667,0,False,False,False,False,True,False,False,False,False,False
1519,1,1,5,6,4,1,0,4.81,34,79,0.094,3097,0.3580884727155312,0.853406522441072,0.7936712948014207,863150,2,0.2916958967186209,0,False,False,False,False,False,False,False,False,True,False
9748,0,0,5,6,5,2,1,4.74,24,42,0.359,1051,0.4081826831588963,0.8943862987630827,0.7136060894386299,516461,2,0.2935420723123981,1,False,False,False,False,False,False,False,False,False,False
1540,1,0,5,6,5,1,0,4.77,26,180,0.121,6699,0.4597701149425287,0.8692342140618002,0.7180176145693387,467351,2,0.6187586991672239,0,False,False,False,False,False,False,False,False,True,False
15956,0,1,5,6,5,2,0,4.06,5,34,0.034,3589,0.3948174979102814,0.8927277793257175,0.5274449707439398,315657,0,0.3115407494246507,0,False,True,False,False,False,False,False,False,False,False
12592,0,1,5,6,5,1,0,0.0,20,2,0.055,3589,0.3948174979102814,0.8927277793257175,0.5274449707439398,315657,1,0.0464360332845128,0,False,True,False,False,False,False,True,False,False,False
4352,0,0,5,6,5,3,0,4.69,16,16,0.007,2640,0.4166666666666667,0.8897727272727273,0.5238636363636363,302528,1,0.0497002452405794,0,False,False,False,False,False,False,False,False,True,False
8140,0,0,5,6,5,1,0,4.79,25,33,0.048,579,0.4559585492227979,0.8877374784110535,0.7892918825561313,353653,2,0.1987054029883763,0,False,False,False,False,False,False,False,False,True,False
9513,1,0,5,6,5,3,1,4.83,20,52,0.232,6699,0.4597701149425287,0.8692342140618002,0.7180176145693387,467351,1,0.1774168778811754,0,False,True,False,False,False,False,False,False,True,False
4562,1,0,5,6,5,4,0,4.91,34,79,0.097,2640,0.4166666666666667,0.8897727272727273,0.5238636363636363,302528,2,0.3376573404669188,0,False,False,False,False,False,True,False,False,False,False
14028,0,1,5,6,5,1,0,4.5,21,34,0.212,738,0.4715447154471545,0.8915989159891599,0.8143631436314364,546936,1,0.2739726005320499,0,False,False,False,False,False,False,False,False,True,False
390,1,1,5,6,4,6,0,4.87,35,93,0.038,6699,0.4597701149425287,0.8692342140618002,0.7180176145693387,467351,2,0.2687705905185522,0,False,False,False,False,False,False,False,False,True,False
14833,1,1,5,6,5,0,0,5.0,17,8,0.116,1051,0.4081826831588963,0.8943862987630827,0.7136060894386299,516461,1,0.0501551672351639,0,False,False,False,False,False,False,False,False,True,False
19015,0,1,5,6,5,10,0,4.25,12,4,0.124,1754,0.3312428734321551,0.8825541619156214,0.4931584948688711,385503,0,0.1543507561508487,0,False,True,False,False,False,False,False,False,True,False
7504,0,1,5,6,5,2,0,5.0,11,6,0.14,3097,0.3580884727155312,0.853406522441072,0.7936712948014207,863150,0,0.0341044731762378,0,False,False,False,False,False,False,False,False,True,False
6146,1,1,5,6,5,2,0,4.86,17,78,0.181,2870,0.3898954703832752,0.8850174216027874,0.7641114982578397,293254,1,0.4759434940602038,0,False,False,False,False,False,False,False,False,False,False
14242,0,1,5,6,5,3,0,4.41,30,54,0.085,1754,0.3312428734321551,0.8825541619156214,0.4931584948688711,385503,2,0.350581053362455,0,False,False,False,False,False,False,False,False,False,False
9234,1,1,5,6,5,0,0,4.94,49,47,0.202,351,0.5982905982905983,0.925925925925926,0.905982905982906,528144,3,0.4440245588660882,0,False,False,False,False,False,False,False,False,True,False
4955,1,1,5,6,5,3,0,4.92,12,75,0.052,6699,0.4597701149425287,0.8692342140618002,0.7180176145693387,467351,0,0.3346570865438531,0,False,False,False,False,False,False,True,False,False,False
15526,0,1,5,6,5,0,0,4.71,36,7,0.136,2640,0.4166666666666667,0.8897727272727273,0.5238636363636363,302528,3,0.0643559799176613,0,False,True,False,False,False,True,False,False,False,False
13240,0,0,5,6,5,28,0,0.0,10,1,0.176,3589,0.3948174979102814,0.8927277793257175,0.5274449707439398,315657,0,0.012510164352159,0,False,False,False,False,False,False,True,False,False,False
8791,0,1,5,6,5,5,1,4.43,51,14,0.08,3097,0.3580884727155312,0.853406522441072,0.7936712948014207,863150,3,0.0790848745709087,0,False,False,False,False,False,False,False,False,True,False
8566,0,0,5,6,5,1,0,4.71,47,17,0.216,6699,0.4597701149425287,0.8692342140618002,0.7180176145693387,467351,3,0.0862506337582413,0,False,False,False,False,False,False,False,False,True,False
18462,0,1,5,6,5,0,1,4.07,15,15,0.32,862,0.3294663573085847,0.8897911832946636,0.5359628770301624,362689,1,0.4778591756018103,1,False,True,False,False,False,False,True,False,False,False
4101,0,1,5,6,5,5,0,5.0,56,12,0.261,6699,0.4597701149425287,0.8692342140618002,0.7180176145693387,467351,3,0.0561036043942979,0,False,False,False,False,False,True,False,False,False,False
13694,0,0,5,6,5,0,0,5.0,40,15,0.627,280,0.3642857142857142,0.9392857142857144,0.6857142857142857,414688,3,0.0973836259340152,1,False,False,False,False,False,True,False,False,False,False
13825,0,1,5,6,5,1,0,4.83,54,6,0.193,6699,0.4597701149425287,0.8692342140618002,0.7180176145693387,467351,3,0.182648396266411,0,False,False,False,False,False,False,False,False,True,False
17411,0,1,5,6,5,4,0,4.75,14,4,0.189,806,0.2679900744416873,0.8945409429280397,0.5124069478908189,379647,1,0.0392792258135294,0,False,True,False,False,False,False,False,False,False,False
6915,0,1,5,6,5,1,0,4.52,7,29,0.071,6699,0.4597701149425287,0.8692342140618002,0.7180176145693387,467351,0,0.1822294823285818,0,False,False,False,False,False,False,True,False,False,False
5512,1,1,5,6,4,1,0,4.98,103,89,0.171,183,0.4644808743169399,0.8907103825136612,0.9289617486338798,258262,3,0.9166752403267562,0,False,False,False,False,False,False,False,False,True,False
18825,0,0,5,6,5,2,0,4.39,2,31,0.013,1754,0.3312428734321551,0.8825541619156214,0.4931584948688711,385503,0,1.415525049519404,0,False,True,False,False,False,False,False,False,True,False
7499,1,0,5,6,5,1,0,4.91,22,143,0.526,144,0.5486111111111112,0.9166666666666666,0.8680555555555556,335209,1,0.5787013594273634,1,False,False,False,False,False,True,False,False,False,False
2467,0,0,5,6,5,3,1,4.76,8,51,0.039,3589,0.3948174979102814,0.8927277793257175,0.5274449707439398,315657,0,0.2143037221014214,0,False,False,False,False,False,False,False,False,False,False
5804,0,0,5,6,5,1,0,4.74,24,76,0.132,3097,0.3580884727155312,0.853406522441072,0.7936712948014207,863150,2,0.3765265407786839,0,False,False,False,False,False,False,True,False,False,False
1775,0,1,5,6,4,2,0,4.47,26,19,0.027,3097,0.3580884727155312,0.853406522441072,0.7936712948014207,863150,2,0.0756610382460137,0,False,False,False,False,False,False,False,False,False,False
18716,1,0,5,6,5,30,0,0.0,18,2,0.099,6699,0.4597701149425287,0.8692342140618002,0.7180176145693387,467351,1,0.0570776239418486,0,False,True,False,False,True,False,False,False,False,False
15672,0,1,5,6,5,1,0,4.55,26,11,0.021,2640,0.4166666666666667,0.8897727272727273,0.5238636363636363,302528,2,0.2897787068024577,0,False,True,False,False,True,False,False,False,False,False
14351,0,0,5,6,5,3,0,0.0,22,2,0.222,6699,0.4597701149425287,0.8692342140618002,0.7180176145693387,467351,1,0.0187012013773322,0,False,True,False,False,False,False,True,False,False,False
18153,1,1,5,6,5,3,0,4.75,73,8,0.058,3589,0.3948174979102814,0.8927277793257175,0.5274449707439398,315657,3,1.1535686873008382,0,False,False,False,False,False,False,False,False,True,False
338,0,0,5,6,4,1,0,4.93,58,45,0.175,2640,0.4166666666666667,0.8897727272727273,0.5238636363636363,302528,3,0.2999700010001,0,False,False,False,False,False,False,False,False,True,False
9005,0,0,5,6,5,3,0,4.83,118,12,0.08,6699,0.4597701149425287,0.8692342140618002,0.7180176145693387,467351,3,0.1092249569087065,0,False,False,False,False,False,False,False,False,True,False
13738,1,1,5,6,5,90,0,5.0,22,20,0.061,1754,0.3312428734321551,0.8825541619156214,0.4931584948688711,385503,1,0.1265462360305847,0,False,True,False,False,False,False,False,False,True,False
1358,1,1,5,6,5,3,0,4.98,39,42,0.13,3589,0.3948174979102814,0.8927277793257175,0.5274449707439398,315657,3,0.1473348178579102,0,False,False,False,False,True,False,False,False,False,False
17387,0,1,5,6,5,0,0,4.25,7,8,0.386,806,0.2679900744416873,0.8945409429280397,0.5124069478908189,379647,0,0.1992527970298182,1,False,False,False,False,False,True,False,False,False,False
8488,1,0,5,6,5,1,1,4.87,19,69,0.189,1754,0.3312428734321551,0.8825541619156214,0.4931584948688711,385503,1,0.2643931400923723,0,False,False,False,False,False,False,True,False,False,False
14089,1,1,5,6,5,1,0,4.89,19,18,0.088,862,0.3294663573085847,0.8897911832946636,0.5359628770301624,362689,1,0.7827788309293833,0,False,True,False,False,False,False,False,False,True,False
3733,1,0,5,6,4,2,0,4.97,48,39,0.146,579,0.4559585492227979,0.8877374784110535,0.7892918825561313,353653,3,0.1804887070506816,0,False,False,False,False,False,True,False,False,False,False
329,1,1,5,6,4,5,0,5.0,63,32,0.018,6699,0.4597701149425287,0.8692342140618002,0.7180176145693387,467351,3,0.1194430961164454,0,False,False,False,False,False,False,True,False,False,False
15210,0,0,5,6,5,2,0,4.75,28,92,0.242,1754,0.3312428734321551,0.8825541619156214,0.4931584948688711,385503,2,0.930091483292812,0,False,False,False,False,False,False,True,False,False,False
3074,1,1,5,6,5,1,0,4.93,9,177,0.049,1596,0.3840852130325815,0.8771929824561403,0.781328320802005,588202,0,0.63472710092976,0,False,False,False,False,False,True,False,False,False,False
7323,0,0,5,6,5,2,1,4.74,43,62,0.118,2870,0.3898954703832752,0.8850174216027874,0.7641114982578397,293254,3,0.1885272066394198,0,False,False,False,False,False,False,False,False,True,False
4203,1,0,5,6,5,1,0,4.86,42,96,0.121,3097,0.3580884727155312,0.853406522441072,0.7936712948014207,863150,3,0.4730462182268344,0,False,False,False,False,False,True,False,False,False,False
12878,0,1,5,6,5,2,1,4.17,20,12,0.045,2640,0.4166666666666667,0.8897727272727273,0.5238636363636363,302528,1,0.1024196637014495,0,False,True,False,False,False,False,False,False,True,False
10795,1,0,5,6,5,0,0,4.95,36,21,0.178,351,0.5982905982905983,0.925925925925926,0.905982905982906,528144,3,0.2230009533503137,0,False,False,False,False,False,True,False,False,False,False
2363,0,1,5,6,5,3,0,4.83,22,109,0.15,3097,0.3580884727155312,0.853406522441072,0.7936712948014207,863150,1,0.3517433875413673,0,False,False,False,False,False,True,False,False,False,False
6980,1,0,5,6,5,3,1,4.84,35,258,0.054,6699,0.4597701149425287,0.8692342140618002,0.7180176145693387,467351,2,0.8547150093431781,0,False,True,False,False,False,False,False,False,True,False
7378,1,1,5,6,4,1,0,5.0,43,3,0.077,579,0.4559585492227979,0.8877374784110535,0.7892918825561313,353653,3,0.0492166344152795,0,False,False,False,False,False,False,False,False,False,False
4314,1,0,5,6,5,1,0,4.76,48,70,0.131,2870,0.3898954703832752,0.8850174216027874,0.7641114982578397,293254,3,0.3805175017366954,0,False,False,False,False,False,True,False,False,False,False
3638,0,0,5,6,4,1,1,4.64,18,11,0.16,2640,0.4166666666666667,0.8897727272727273,0.5238636363636363,302528,1,0.0464360341666376,0,False,False,False,False,True,False,False,False,False,False
10554,0,1,5,6,5,1,0,4.0,10,4,0.096,2640,0.4166666666666667,0.8897727272727273,0.5238636363636363,302528,0,0.029380439756286,0,False,True,False,False,False,True,False,False,False,False
8948,0,1,5,6,5,1,0,4.79,28,85,0.096,816,0.4877450980392157,0.8884803921568627,0.8100490196078431,373225,2,0.4648237745614317,0,False,False,False,False,False,False,False,False,True,False
4320,1,1,5,6,5,1,0,4.88,50,34,0.054,3097,0.3580884727155312,0.853406522441072,0.7936712948014207,863150,3,0.150485758512467,0,False,False,False,False,False,False,False,False,True,False
20148,1,1,5,6,5,70,0,0.0,15,1,0.204,1754,0.3312428734321551,0.8825541619156214,0.4931584948688711,385503,1,0.9132411751222146,0,False,True,False,False,False,False,False,False,True,False
13565,1,0,5,6,5,3,0,5.0,18,4,0.461,738,0.4715447154471545,0.8915989159891599,0.8143631436314364,546936,1,0.0408914328267079,1,False,False,False,False,False,False,False,False,True,False
14625,1,1,5,6,5,4,1,4.69,37,13,0.056,1754,0.3312428734321551,0.8825541619156214,0.4931584948688711,385503,3,0.2198545540359453,0,False,True,False,False,False,False,False,False,False,False
15488,1,0,5,6,5,4,1,4.9,20,10,0.361,738,0.4715447154471545,0.8915989159891599,0.8143631436314364,546936,1,0.1457301057165534,1,False,False,False,False,False,False,False,False,False,False
15637,1,0,5,6,5,2,1,4.89,46,9,0.054,3589,0.3948174979102814,0.8927277793257175,0.5274449707439398,315657,3,0.0749469119794569,0,False,False,True,False,False,False,True,False,False,False
6449,0,0,5,6,5,6,0,5.0,19,5,0.093,351,0.5982905982905983,0.925925925925926,0.905982905982906,528144,1,0.0271798215526211,0,False,False,False,False,False,False,False,False,False,False
1660,1,0,5,6,5,2,0,4.97,59,67,0.036,351,0.5982905982905983,0.925925925925926,0.905982905982906,528144,3,0.2637379929785152,0,False,False,False,False,False,True,False,False,False,False
9885,1,1,5,6,5,1,0,4.84,8,31,0.126,3589,0.3948174979102814,0.8927277793257175,0.5274449707439398,315657,0,0.418381801492924,0,False,False,False,False,True,False,False,False,False,False
60,1,1,5,6,4,3,0,4.77,71,62,0.058,3589,0.3948174979102814,0.8927277793257175,0.5274449707439398,315657,3,0.2066460013777089,0,False,False,False,False,False,False,False,False,False,False
1254,1,1,5,6,4,3,0,4.93,299,40,0.203,6699,0.4597701149425287,0.8692342140618002,0.7180176145693387,467351,3,0.1574555181961285,0,False,False,False,False,False,False,False,True,False,False
5975,1,1,5,6,5,2,0,4.89,26,18,0.092,6699,0.4597701149425287,0.8692342140618002,0.7180176145693387,467351,2,0.0923503150564346,0,False,True,False,False,True,False,False,False,False,False
5317,1,1,5,6,5,1,0,4.55,39,194,0.005,6699,0.4597701149425287,0.8692342140618002,0.7180176145693387,467351,3,0.7603817556964676,0,False,False,False,False,False,False,True,False,False,False
2385,0,0,5,6,5,10,0,4.83,66,35,0.136,3097,0.3580884727155312,0.853406522441072,0.7936712948014207,863150,3,0.1182372510912039,0,False,False,False,False,False,True,False,False,False,False
2153,0,1,5,6,5,3,0,4.76,31,190,0.037,2870,0.3898954703832752,0.8850174216027874,0.7641114982578397,293254,2,0.6716747656326124,0,False,False,False,False,False,True,False,False,False,False
1543,1,1,5,6,5,1,0,4.87,36,100,0.316,6699,0.4597701149425287,0.8692342140618002,0.7180176145693387,467351,3,0.3068002260909042,1,False,False,False,False,False,False,False,False,False,False
8066,1,0,5,6,5,1,0,4.95,35,84,0.145,194,0.4432989690721649,0.9020618556701032,0.7938144329896907,466409,2,0.3135381273056694,0,False,False,False,False,False,False,False,False,True,False
153,1,1,5,6,5,1,0,4.72,42,43,0.077,2640,0.4166666666666667,0.8897727272727273,0.5238636363636363,302528,3,0.1947243283381667,0,False,False,False,False,True,False,False,False,False,False
484,1,1,5,6,5,1,0,4.76,140,152,0.005,3589,0.3948174979102814,0.8927277793257175,0.5274449707439398,315657,3,0.479767689919299,0,False,False,False,False,False,False,False,False,True,False
6382,1,0,5,6,5,1,0,4.97,32,144,0.22,3589,0.3948174979102814,0.8927277793257175,0.5274449707439398,315657,2,0.9007318389896052,0,False,False,False,False,False,False,True,False,False,False
15057,1,1,5,6,5,2,1,4.25,22,4,0.194,1754,0.3312428734321551,0.8825541619156214,0.4931584948688711,385503,1,0.0547945197973353,0,False,False,False,False,True,False,False,False,False,False
8128,0,0,5,6,5,1,0,4.55,10,20,0.115,2870,0.3898954703832752,0.8850174216027874,0.7641114982578397,293254,0,0.1274291167414519,0,False,False,False,False,False,False,False,False,False,False
