,log_target
4245,11.195366833130782
13147,9.840856544271876
5798,10.980694029494401
2288,11.536033408000614
2602,11.46977054295624
16212,9.001826779017971
8549,10.617671892161873
10582,10.29914135346022
3742,11.26741231951774
380,12.337542477097232
11754,10.104655397126443
7559,10.752225090375953
8209,10.669861960365004
7863,10.714266646222912
1377,11.780378299140303
3271,11.346821292633821
2067,11.592021262927771
489,12.221642799121033
10412,10.327231251369495
791,12.009096837777658
7980,10.699220653120951
18183,8.762911993339983
10620,10.293795028634703
12509,9.958610006326364
3316,11.337589452349986
15729,9.16556264719453
13582,9.7487733806437
11909,10.078112902695612
13333,9.797743630053965
19905,5.93990806019358
5615,11.00500561535041
8055,10.689678710639065
8070,10.688614372803942
1943,11.619941409649018
9620,10.457050774880795
14548,9.513263211656724
7689,10.736209701470944
3551,11.29852111534866
2171,11.562428708171698
9908,10.409874339225263
8990,10.551752423307633
749,12.035624124462608
19891,5.978632568292603
15010,9.384276872235697
5811,10.978694732757916
6207,10.921784179615504
12596,9.942568832892185
16306,8.965117353331593
4614,11.144685329850113
3529,11.303607153087212
5725,10.987968800014203
4656,11.14044774081373
2908,11.409846788380774
6796,10.84997183661175
14599,9.500985550091155
6789,10.850906727906608
9472,10.477395011988415
11007,10.232399136461849
9533,10.468019806251368
6458,10.888878883427749
7127,10.807780599156665
6102,10.936994048087227
1860,11.639262036834221
9863,10.418085053819887
9183,10.521986615089842
14091,9.63197406124593
5931,10.960268657067846
12070,10.047098599334365
4950,11.098610814918413
7389,10.7749670936165
6217,10.920222535016842
9337,10.498715903722198
15949,9.087392772891306
3073,11.379565486224935
23,13.170992957252217
9500,10.474085670454997
3612,11.286737283469794
16924,8.738446958211979
6972,10.82809559945032
12890,9.891845040752054
1326,11.796913472758993
17651,8.383410338606824
8446,10.634631139399179
3562,11.296119289998629
797,12.006831150496588
13067,9.858741201123717
13093,9.852799338208605
6786,10.851722588592787
3365,11.329340310172471
19105,7.278352851761226
2562,11.477598760315262
10727,10.278311305987602
4512,11.159472467839057
11745,10.105656670257254
15667,9.188350354084568
12283,10.003966171102347
17396,8.52373176825582
13736,9.717525376723632
10525,10.310205209211052
3782,11.262440264213698
1412,11.770217657431003
7072,10.813852763133731
5327,11.042465731724876
6090,10.93823131779028
19658,6.515305107951467
7238,10.793198141554939
17806,8.310341208878913
8007,10.695753559878725
5170,11.067394326528866
19568,6.666065810380829
20120,4.600157644164547
6833,10.843442075262093
9633,10.45615353211645
5616,11.004526893528507
9864,10.417926639871954
3382,11.325535083361837
15990,9.0746924553799
12312,9.999779068854048
11534,10.137867735776325
6793,10.850487880545137
719,12.05243883210446
4402,11.175981717205104
15992,9.073924824171797
9024,10.547142447497068
10735,10.277406952478506
1848,11.641628218458061
9776,10.429582012068341
5979,10.953683107301044
7345,10.781103981947487
14986,9.39001676674501
8348,10.648512981364739
16570,8.870733226659482
2005,11.60387524293395
13090,10.251853068603719
3344,11.333295083712763
6547,10.878952443048703
4984,11.09371532523039
252,12.489045396514129
16110,9.037973106423594
2130,11.575717148775475
5460,11.023192485743465
12246,10.011260655563193
3764,11.265252256537684
17058,8.681639262782685
12522,10.709235474945087
4547,11.154911052915914
16885,8.752802718574909
6580,10.87523569681166
6232,10.918408401663948
17669,8.37569874912943
6166,10.928114169263848
12852,9.898907078162019
13053,10.462360207273605
2999,11.392919335069962
5747,10.985607927442969
6626,10.870762230954723
8375,10.64427423550811
8274,10.660078905652608
19548,6.699254004404797
7557,10.75231067768683
8333,10.65075353198357
9812,10.425211572450811
14653,9.484503980352024
10931,10.243848646312246
56,12.956263219426575
3496,11.30723374076968
5321,11.043220990973099
2916,11.408725386855348
6672,10.865563939559417
3055,11.988207638157808
7672,10.737639381253317
9555,10.465332283103688
13293,9.806993171842622
9702,10.444328185145217
14009,9.648956527980285
12720,9.921720320797188
12923,9.884692017951801
4866,11.111761095413756
8732,10.589811507747948
14786,10.351846108223487
4606,11.14595340148265
9043,10.767410729000401
7938,10.703711774679965
2223,11.55098974047641
7534,10.755416814264926
4158,11.206627181152475
13975,9.656217790695608
11596,10.127031023871664
7919,10.70666109673608
7197,10.79810306490721
3633,11.283772644108613
522,12.195037481458176
7750,10.729295434278791
4643,11.141537093192017
11055,10.22322409686149
6403,10.895110221498943
7994,10.696615805459388
6685,10.863798997570928
227,12.518909175125222
8423,10.638280388314705
6517,10.881838111121406
8002,10.695914297187898
14141,9.620381660049235
16605,9.620175915801882
10979,10.236772572517088
10658,10.288858790941159
1723,11.674087223928558
19589,6.631738238060859
14762,9.448498636207535
1904,11.629497990476967
516,12.1983357931251
7894,10.710001364111701
17015,8.699364736959067
11932,10.073626872961102
10010,10.391840547722762
12430,10.838366449054949
6138,10.931689894712033
11172,10.205220448210568
8773,10.583511498904658
5690,10.992680619287746
17373,8.533853632309345
8525,10.620512379545392
2980,11.397001575030949
483,12.22714015879521
6129,10.932719394619761
7258,10.790903388251651
2628,11.46188371788937
5543,11.013283734338854
15790,9.142297049524819
19481,7.167500732740895
12660,9.930022369664277
6766,10.85377576481799
8886,10.567355241843583
1615,11.706714353205077
12740,9.917351009195281
3999,11.229950961175737
16919,8.740608705745153
1366,11.785205787045532
5546,11.012982080929739
6958,10.829294857837963
3877,11.248365992796428
11913,10.077482875583607
12266,10.00686961234024
9312,10.503274151589336
4159,11.206295679678743
11173,10.205142793960531
14233,10.40258871260556
9962,10.400133112728284
13551,9.754598837590564
2822,11.422560835745585
18740,7.6416124477898695
6136,10.93175784577299
3779,11.262754953595401
3694,11.274570555335437
14580,9.507262126790694
11066,10.219720638027066
1465,11.754717252036825
17754,8.336318587281195
1031,11.906236342087121
712,12.056577943131597
8748,10.587144846222305
1893,11.631596106587866
12563,9.950309113610716
16353,8.952812393800142
9900,10.411804031028316
12809,9.906622633031601
2625,11.463122638231091
13365,9.791063258144346
3024,11.38777825522262
3839,11.253246292414822
4017,11.227347843274469
9132,10.53032931858802
1437,11.762515407179388
1116,11.87074395481104
5913,10.964179881704
17272,8.581744212475684
7661,10.739088700891006
13547,9.755451473708725
1577,11.719596486055016
16239,9.72348729943085
12023,10.054210937320258
10272,10.349374575143209
14441,9.541455427349435
3611,11.286981746845695
4678,11.13738074420927
34,13.095045211062283
3484,11.309091772502942
17981,8.20502715127289
11930,10.073896771666384
9931,10.406151964021412
6632,10.869912307101986
7017,10.820366111606019
2706,11.447448904010837
5634,11.000451817291857
5674,10.994119751484018
13430,9.780551261638944
14539,9.516213479689384
6578,10.875701046257761
12898,9.89027059205328
292,12.444720580303406
2897,11.412113477942919
12500,9.959555928055664
7916,10.706954431653882
12575,9.947915836570473
2931,11.405513958579219
7492,10.760955663015405
6874,10.839902428641803
6977,10.827208611035129
11194,10.200877352157757
6912,10.834546692635454
7382,10.775830576600683
9461,10.479134157544078
1335,11.794731809089807
2789,11.428522682637148
10788,10.270270735651932
9389,10.490498916970495
6468,10.888298244092072
5038,11.085006137199986
11057,10.222995273466749
9409,10.48811088604372
12370,9.98950468542886
15963,9.081824949740755
2265,11.540702097566157
8166,10.674433386300212
4549,11.154769424749698
9509,10.473048013600087
6255,10.914313618644753
5926,10.961552114624649
5651,10.997797265050858
13313,9.803004013957805
356,12.369049969948941
14794,9.440872559963404
13819,9.69826372952486
14601,9.500342251593437
16821,8.77457583743207
4721,11.131591836436993
846,11.982079983823747
266,12.470374646757174
2034,11.59883340005837
5783,10.981975362119327
11595,10.127286888776391
2406,11.508623223587406
6679,10.864692374873714
9803,10.427419906619846
13723,9.720609841116856
11702,10.112730942677581
7685,10.736768345523796
5749,10.98552151027335
835,11.986446027549496
10190,10.364109814038484
4374,11.180081438427367
8429,10.636650802946267
15396,9.27235696572649
8204,10.670249905272401
1460,11.75620805757532
3139,11.369511110651757
14295,9.579991756545184
2808,11.42493215149327
15758,9.1557785839835
17509,8.620092681232702
3134,11.3699426912821
898,11.957369590358914
8643,10.603277620184233
14046,9.642142268731458
7386,10.775113499151727
1991,11.607194193561543
3200,11.358966266809185
14870,9.4216461323045
10604,10.29605990510233
1140,11.858891775617158
9505,10.473472254145177
14134,9.621714653147267
9536,10.467698480909542
10148,10.371009981147852
6099,10.937152347559921
8225,10.667267925187957
18945,7.423986267406678
1562,11.723903313305566
3343,11.333356117371649
9022,10.547462871089289
10214,10.360307786453575
2307,11.531227948004613
8255,10.66282033455183
7871,10.71353738132515
13769,10.619953231291836
132,12.722150253451105
9708,10.442725690738797
12771,10.822670099080812
609,12.121767240457622
10934,10.243620936115182
852,11.978366200029486
393,12.318494223110765
16050,9.05430625292361
10048,10.385002793201984
7500,10.760276656799752
5158,11.069206935730977
4032,11.223489855971499
10434,11.168540404368239
5639,10.99986066946264
14745,10.363061986291324
8082,10.687281784670772
6776,10.852553268413502
2316,11.52845229740362
6168,10.927767741371682
3312,11.338373248536408
13598,9.74408728436656
3585,11.291640185997982
6859,10.840770400063038
8716,10.59201658585057
8857,10.571821925782606
7070,10.814061977414173
401,12.308707750628338
7120,10.808308760166986
8247,10.663858707673624
18851,7.533158807455563
14268,9.587577458627793
12454,9.969490625693641
4823,11.118726653135957
5179,11.066232029799922
7012,10.821225237069195
3487,11.30865273440627
15111,9.356853387531345
3986,11.23257246910226
8259,10.661727007134203
9789,10.428949540235108
8794,10.579351230140105
6023,10.945527726045858
1592,11.71466068453458
16501,8.896519641914708
9675,10.448717501565975
2469,11.497792537634037
11541,10.136007012328816
6722,10.85854312443843
12236,10.831141478088687
7877,10.712377911880575
16868,8.760892027885095
12216,10.01624911277239
15780,9.146303058546374
5566,11.010600276582283
14699,9.466407930658622
15789,9.142778618807867
818,11.996234557638562
11789,10.09886517345314
2704,11.447858804391572
6374,11.567058473550157
19334,7.009770204388867
12715,9.922814576554918
3265,11.34741972645481
3713,11.271589938562906
1726,11.673063612654738
15244,9.319714821014072
7191,10.798903923012224
3743,11.267302381645312
8454,10.633292067445554
17609,8.406440385681055
11315,10.18078590023317
14208,9.600806894877152
3453,11.313391012628191
16790,8.785692444451245
10901,10.249131882325754
5565,11.010654809552848
11376,10.169368702429013
9639,10.454636166340343
11995,10.059999727551737
10491,10.315289208917674
6719,10.858800901020663
10761,10.273843483530724
8774,10.583496300643338
670,12.079653614278499
10953,10.240502499006563
9261,10.51176016241797
15900,9.106389972747811
16875,8.757390497296274
5446,11.025642199009214
3430,11.316829069206456
1587,11.715707929078548
464,12.245363548527783
750,12.035478848926545
222,12.530442659066582
11412,10.162368835382182
4102,11.213491947298834
2007,11.603426828200352
8200,10.67062144789842
631,12.108884202894076
16044,9.057340696156261
17497,8.461490188539987
6983,10.825607262858727
13206,9.82771820105574
344,12.380041078589635
6493,10.885341280594043
8244,10.664477943976452
4582,11.149207203574655
2319,11.527605188653157
458,12.251553052777666
13242,9.81950250069246
9542,10.467044136752389
4460,11.165711340297092
2674,11.454547130859448
8844,10.573642424169806
8011,10.695370855832223
8003,10.695887132133022
5497,11.01882420609665
15615,9.202580340664719
17744,8.917726156478839
5294,11.047751752873166
14325,9.570731402703693
5396,11.03330776832843
10740,10.276890795018378
1785,11.656382311900877
851,11.980565052069013
15225,9.325729433250105
14312,9.57460146816029
17848,9.19634286233233
5383,11.034528308423575
8658,10.600305487625535
2965,11.400361287352736
10483,10.315895172210867
13537,9.757571210635831
6559,11.683549707490375
5894,10.967523924264372
15652,9.191565216649849
9094,10.536778565942708
19411,6.918893023392593
8135,10.679168182449452
3518,11.304628653351934
16895,8.748923768467735
9347,10.497203824739785
14855,9.531727976893135
5669,10.99526654733986
13677,9.72771649430373
17414,8.515411605333806
4869,11.111501181721563
14837,9.429283112225782
5311,11.044697857663444
8009,10.695595061178082
6715,10.859310487507074
6005,10.948220750384467
13317,10.393578694964793
9453,10.47996607628887
16179,9.766584768868423
14626,9.494932676005883
368,12.354188725157428
14075,9.634758073001034
3685,11.275655098421039
1433,11.763899724289121
11478,10.148787820846884
7910,10.708283436594982
19395,6.934007650126203
7956,10.701674697382797
10053,10.384189994828573
5612,11.005141876187096
7829,10.718595695715228
9663,10.450452222917992
1745,11.667381526735104
9100,10.535700375816562
5517,11.016771681436106
4169,11.205575236180643
17772,8.32736351913196
1850,11.641307246076078
11193,10.2012338107455
10020,10.39038209867038
13291,9.80721891355652
9754,10.435053599024794
3310,11.339086231340161
1946,11.618948960808119
6239,10.917621616709326
1588,11.715078243422782
1857,11.640015280110578
347,12.377541355993026
1256,11.824286465676266
7537,10.754919712061787
7091,10.811312550996783
12214,10.016633185375765
7469,10.763889182300309
17576,8.425428718158408
18882,7.502241672718112
12244,10.011534456619263
13081,9.96909737462586
14889,9.418280941387756
10715,10.279413991533408
17518,8.874825676765832
17332,8.551787836180736
6187,10.925044195593248
12218,10.779912082974258
6962,10.828973875073169
15905,9.103968233689576
6253,10.914653824317826
19413,6.912842318030695
15376,9.280127594549421
8076,10.687690420824776
11287,10.185315020186113
1236,11.83286972106793
6225,10.919107649186197
2167,11.56369557251941
13065,9.859075789165315
7932,10.704827484185955
15728,9.16592860860537
6506,10.883487086426126
512,12.203195009103133
11096,10.215275480103923
4094,11.21489132764764
755,12.033413061186415
5433,11.027986862156084
1273,11.816912141999508
4862,11.112380731938384
1916,11.625611086413121
718,12.053121912145802
15015,9.383629593097096
15993,9.073707030421616
7680,10.736966078547919
14328,9.569524166116674
7376,10.776267261023735
4957,11.09764787150777
3411,11.321302382803303
3374,11.326980150289453
12550,9.952182474074887
15445,9.25547624831391
5814,10.978394407858724
14850,9.425564648445846
10556,10.303836260831378
5020,11.087867667527368
104,12.78164783066318
1820,11.648588583850955
11111,10.213791803024188
2430,11.503780779497651
6177,10.926672024079235
5000,11.091006227085355
6410,10.89441625894507
8139,11.320583874893948
1679,11.687623032878012
212,12.562802587956462
10819,10.264443320658335
4550,11.15415260766363
16907,8.744551846684914
5377,11.036146937843293
1376,11.781277918239851
334,12.39381448600966
7822,10.719913749256245
3184,11.360812208186335
801,12.004934563081962
233,12.511020306184955
8726,10.591086872135406
7050,10.816380518536027
1075,11.886736837996597
209,12.565400268004117
12409,9.979966996241346
11557,10.134531810906505
8369,10.645017671503206
9909,10.409762839203301
4632,11.142390629223131
5911,10.964197192355764
2458,11.500082344031496
8567,10.61378187693056
19201,7.179688994465779
12587,9.94509004239064
6917,10.834189935885568
880,11.965599169768746
1277,11.815257205114566
1638,11.700905150984665
4470,11.16511822928514
10592,10.298104026437453
2459,11.500009410703667
7811,10.720940891296463
15641,9.194566617860142
19324,7.02331361961641
1234,11.833067951157075
9052,10.543489725345049
1790,11.655026408877738
13710,9.723355596815166
9055,10.542743329702262
15405,10.178095783550587
2029,11.599772661816369
9142,10.528746608294579
4718,11.13198710203866
10893,10.250408581330865
1504,11.742326994230346
3673,11.27711198805522
2571,11.475177906192009
15017,9.382998723359181
6072,10.940398181257075
3151,11.368318102484306
4983,11.093747260678207
1322,11.798501320904428
4928,11.10202662082105
8154,10.676161923297924
4508,11.159834092362848
12397,9.982058408336155
18983,7.399887260300874
8107,11.593353636804448
17738,8.343863090059738
2198,11.557874929753723
623,12.111650970888208
18067,8.143633644319058
7069,10.814842121579337
5978,10.953840536104194
12849,9.899188324083296
10815,10.264997290002112
9416,10.486384504475174
17124,8.65013190844327
2196,11.558272565736607
4916,11.104533076554636
10679,10.860895275414796
18547,7.782848946005954
2032,11.599352671365438
17424,8.509967146324497
3120,11.372644487919874
7592,10.746372834660669
15280,9.308410376322547
12741,9.91663573510383
9791,10.42885493061797
15094,9.362400296267925
12015,10.62819153800029
9441,10.481916683068741
3169,11.363958990564809
9271,10.510194102290757
3366,11.32919731939393
12712,9.923167623302955
9836,10.42098586432007
16384,8.939344966142324
1330,11.795681172789626
6765,10.853808627791956
18745,7.639642287858013
8414,10.63923913817842
2966,11.400352334160026
7793,10.722947949755833
3416,11.319864850359755
12197,10.021972563972074
3126,11.371410286574598
13708,10.430577197167773
8408,10.640070109756481
15269,9.312129517878217
10268,10.9364798465961
9152,10.526467064662485
2308,11.530297690250254
7869,10.713899856881476
12958,9.876933082764866
10448,10.322329457685932
16059,9.053171809585505
11178,10.204132739579615
7654,10.739981546483708
10240,10.355931661838287
10756,10.275030419099405
7786,10.723498634821953
4851,11.11407344213231
17523,8.450668699543609
2147,11.571405671523836
14367,9.559538433564368
1560,11.724326744864346
5868,10.971226458613781
2655,11.45741909751457
16112,9.037236204231837
4744,11.128324185590655
11089,10.2160183229573
9276,10.509122321518666
4902,11.107237331993867
8738,10.588927609371444
5736,10.987109715224834
12165,10.029066785383314
523,12.19291648148062
15771,9.150006332936483
14488,9.52848860188852
9795,10.428432034482942
11130,10.211225896584242
1105,11.87471172385428
6340,10.902539140722283
13785,9.707125893162047
5076,11.079957085568529
8617,10.606426635558542
3871,11.249061476478643
6092,10.938160251782364
1122,11.868418510742403
4795,11.12136769989103
10460,10.31988930361158
1049,11.897222774359605
9396,10.489784219052881
20,13.202622123278394
12107,10.041199569161503
12166,10.029057965485626
5728,10.987613756018833
13238,9.820165724418864
943,11.93542597644687
14472,9.535412155396292
15743,9.160792921137569
16983,8.713335467227504
1750,11.665044654145525
4624,11.143334611479185
11448,10.154483596804889
9103,10.535046522176739
1762,11.660891056513462
8474,10.630253244719698
567,12.147638653780646
15463,9.245446864086146
16252,8.988558393301105
13042,9.861727618287896
1175,11.847443650820013
9150,10.527611504005478
10519,10.31114691816615
6699,10.861359670519745
1546,11.728809932774253
13967,9.657874696499919
7682,10.736957387807902
2995,11.393846840400863
58,12.950051238826761
9006,10.549543125562224
10390,11.142423944377981
18366,7.9291624967412755
4617,11.144526346418742
2330,11.524502195290749
11468,10.150273408963306
14516,9.52146549615443
8087,10.686770183416238
13844,9.693031918098374
15817,9.135940049399933
1670,11.691080855332258
19044,7.33810810259808
8315,10.654009373557361
2783,11.429689497598842
11279,10.186604219364977
19332,7.013195791440134
8606,10.608479308338952
8131,11.589302076101147
17230,8.599878558034845
8187,10.671872067280354
7023,10.82006824236841
10310,10.344091335656126
1009,11.913799383009742
9758,10.43405109562243
4663,11.139810405579242
3973,11.233986394182885
6665,10.866749652715688
5547,11.012741352279228
17260,8.587465244401569
2970,11.399191097385296
11490,10.146390592961177
10223,10.358088796704578
3626,11.284691479351698
16979,8.71494508586555
924,11.942204751177648
4546,11.155022624618013
10868,10.25527758469721
13558,9.753623505290708
1843,11.642934787380916
18371,7.924144707392414
4053,11.220644835343192
337,12.38976409692325
2104,11.582303195722684
14725,9.461029048960022
11177,10.204325209562295
8602,10.608990584205642
10325,10.34009596741305
3601,11.288509854932272
2875,11.41514503661269
13076,9.856846577204953
9404,10.488520429241627
7488,10.761623609761415
11627,10.12271143196352
12838,9.900824008449886
773,12.017062973068263
3882,11.971724683583364
7608,10.745069824307448
1157,11.852168146077917
13563,9.752525118181925
2558,11.479214584770759
10307,10.34476050529951
2312,11.52939607667461
2921,11.407334922858345
8216,10.66872978783304
14550,9.51250210631774
5019,11.088312705022622
18034,8.161346475830266
8889,10.566755254443343
9876,10.416203388724496
8039,10.691731253713263
5090,11.077664846607389
4668,11.139291817376758
6141,10.93086338332997
1694,11.682795657599637
12463,9.96683786803689
6579,10.875559194371698
9155,10.525844711988412
4164,11.205794142777064
7774,10.726122335611075
1834,11.645595361613628
2314,11.52888050370322
3858,11.251319113214322
7321,10.782645310412198
11231,10.194203767319136
10337,10.338090662387614
6238,10.917677836168346
2075,11.589997611045085
17671,8.375491368689271
9519,10.471269903137944
5293,11.047869575448427
1311,11.802695356410357
8724,10.591267857146823
4830,11.117426529173914
4056,11.21997621191204
7097,10.810689102661767
4441,11.168744996113182
10561,10.303256468099411
446,12.264402872528827
5715,10.989716820425576
867,11.970452838398664
4572,11.151101573638085
5514,11.017141151398707
850,11.980860706576326
11929,10.074242472958618
6742,10.856256779579816
14914,9.408527075793053
15008,9.385242808365835
1004,11.914941966798848
15352,9.28695876182147
9305,10.504577008320895
1573,11.720307859234378
2001,11.60437638923671
9355,10.496212006467871
16891,9.659573530716562
9870,10.417220944643189
7241,10.792793446678049
15761,9.154552782832463
2561,11.477857716309728
5757,10.984660319573196
2896,11.41227052736072
4844,11.11580494375262
2492,11.493811960174586
2270,11.539876987715523
3123,11.372200258805435
14212,9.600380457081533
400,12.31054436632684
7224,10.794827588519281
7405,10.772099502426816
8407,10.64015388700957
7536,10.755318693490974
11312,10.181274580106443
1034,11.9050006603063
3379,11.325970389991582
6605,10.873616637386945
17887,8.264260311291276
18372,7.923094648456425
6681,10.864529828129214
7804,10.722002266925546
4361,11.181617470665458
5618,11.00420429196026
6441,11.533101551933429
10613,10.294826690598182
13318,9.801571099280856
15343,9.289752111400345
4193,11.202516413470734
812,12.001247164219716
1569,11.721517251051278
1020,11.911282033841099
19903,5.94515879423147
9781,10.429413589024715
2796,11.426530625155216
15870,9.763748359902191
5273,11.051600863765076
654,12.089084793631368
10015,10.390904314351175
2923,11.40682912310313
5143,11.071360010297335
7024,10.820034251647874
9237,10.515869264293627
11653,10.119272092626488
556,12.163811595232326
12125,10.038031557295886
5820,10.977735424751621
9151,10.52752578344374
211,12.56405892928689
14021,9.646160082098094
8754,10.586008473854774
1806,11.65193146952246
11725,10.109623287429338
3632,11.284138519620724
8275,10.659539107242468
1457,11.757180590457322
2563,11.477327302450176
2929,11.405590779699054
2481,11.495859669131905
5218,11.059753780399364
4939,11.099953752675159
11638,10.737925940332037
9604,10.459643074937725
6043,10.943990387033471
1331,11.795555296317996
18604,7.739402736787188
6269,10.911606043985492
9579,10.462834732971215
4085,11.216217447622236
12,13.278136625869129
6260,10.913436190871575
827,11.991501000230453
2844,11.418932317497948
11786,10.099333902260994
14711,9.463826884018708
455,12.253143713853095
1060,11.894374481596003
18020,8.173434472744052
1677,11.688594945683805
3544,11.301436237432831
11915,10.076802000170108
14936,10.278225375992998
15170,9.339744509187444
14767,9.447670811800936
5320,11.043222590493244
2971,11.398449081309357
11918,10.07653709003827
949,11.933616074631459
6471,10.888167507071271
9561,11.022271681378704
12547,9.95249674033718
10831,10.262856364751318
8564,10.615027052650143
9953,10.401780975288819
4773,11.124341072470099
8162,10.675048422331576
12525,9.9564404689888
6135,10.93181148808606
1417,11.769226771412036
10124,10.373791136790862
30,13.109491488954891
15887,9.109447638676292
3770,11.26453333404462
678,12.077863635295078
8545,10.617843234433165
7158,10.803197581138047
11802,10.09738765188067
17289,8.572665740540062
5661,10.99667515415901
8331,10.651134755431297
10706,10.280752068950404
9223,10.517204546126756
1121,11.868685490498725
12416,9.979239529715583
15783,9.144350130936337
3307,11.339689310631249
14109,9.626995965719994
14348,9.564596392677606
7993,10.696667833242236
3401,11.322866048003833
10540,10.306870494439968
6058,10.942142809000261
7313,10.783622469653826
9566,10.464122820625017
14422,9.546319629960536
10820,10.264387558317418
2603,11.469111498963917
4921,11.103559257459008
6084,10.938964779201447
2741,11.439651298949691
7289,10.78651514959284
15192,9.33348677679789
1582,11.718651813599344
14125,9.62317823441376
7937,10.703790386529505
3144,11.369052785079038
12714,9.92292736892635
14063,9.637495214562078
4608,11.145778739961077
7185,10.799522514460477
15770,10.060816034938918
12020,10.054344241699505
5009,11.089379376680611
5458,11.023354028855838
2914,11.408970627550332
11121,10.21224350272626
7453,10.766636967691396
16084,9.045736918425808
10328,10.771721850994593
14990,9.38913070131882
4738,11.129118614352283
14790,9.442039222132788
10948,10.60326768634361
16246,8.991798715681659
2249,11.544625662108645
5095,11.077085166466377
11681,10.116318107241893
11756,10.104123701947026
13137,9.843116336109835
6437,10.891600216994114
2144,11.572056265708975
14386,9.555404166666069
8118,10.68145141182972
16658,8.836795353744225
15818,9.135853866649358
7623,10.743141270771575
9253,10.513956680950715
6932,10.831600130213051
4579,11.149794008253139
15746,10.015914045275494
12123,10.038315604134935
10438,11.014468038739702
5197,11.064177524462439
28,13.119801097567231
17049,8.68578762759019
15272,9.311596476048917
10773,10.272433893943873
10533,10.308058928050938
355,12.370212410763735
1447,11.760423620536915
11892,10.728809268105504
11254,10.190161617118637
11561,10.13378147887917
14296,9.579818997829939
15718,9.169330859875606
332,12.395002320538373
5847,10.973302482324435
9414,10.486697091695135
17496,8.462546913636208
15491,9.236865450915538
4344,11.183470946462197
973,11.924990743951719
16073,9.515115521854142
120,12.74281306154988
5096,11.077054240751488
6231,10.918457328667586
5777,10.982522788464205
6477,10.887625700113173
15342,9.289890650734192
4854,11.1134966020225
3361,11.33000572930296
2414,11.5066518267913
5718,10.989158123946106
2594,11.471310447757247
9907,11.01655157667192
9622,10.45704215137859
2948,11.402549057399494
11992,10.061396874096973
2211,11.554274680485067
15090,9.906841920348702
5060,11.081917908263346
5334,11.041969382284687
1222,11.835716684660577
7722,10.732469408626821
7435,10.76849551628312
13884,9.68121861863258
7399,10.772726508368264
3198,11.359224017556311
13230,9.823291083041848
1563,11.723778597560123
13441,9.778978195817318
17269,8.582362763399333
11446,10.154899753814876
6651,10.867918713738216
10023,10.389558286772578
10643,10.291243440641257
15924,9.097261255524282
954,11.931771974766711
11408,10.163664811865718
4686,11.136356803872475
15455,9.249041719513258
13530,9.75939775850672
7716,10.732912351388622
8298,10.656753344557918
10324,10.751208180687303
17294,8.569880513695244
1698,11.682505357094383
9790,10.428896323426862
1580,11.719156400878012
12621,9.937560422869263
14621,9.49663898789313
7639,10.741509668771098
4677,11.137398213467018
1807,11.65169648175815
6939,10.83101491633627
15543,9.221695656014317
1108,11.874058954805095
9589,10.461421927689013
15264,9.314069557738659
14617,9.497449780487266
3368,11.328531361935298
13813,9.699932144733781
683,12.075222797207031
2658,11.4570152130285
1409,11.770968869491286
9206,10.518940723404112
14698,9.466910962402793
759,12.028045255590241
1735,11.670646050807923
3834,11.253670162667616
18461,7.862150716889838
14426,9.545533219098994
3292,11.343047761280612
806,12.002911852346434
8075,10.687756608732268
1802,11.652399539828552
4226,11.198159924108706
1795,11.65427397416932
15902,9.105912754366956
11649,10.120206510274416
14383,9.555482062901241
6746,10.856009919332319
3093,11.377792790978733
4348,11.183023198750814
17562,9.002860994399303
3082,11.37869439906
15987,9.07539083139789
11710,10.111643346441893
5980,10.95353965058886
20144,4.290459441148391
4758,11.126911451789745
12284,10.003853114155442
12948,9.879573886488112
14345,9.565325889637652
10410,10.327836565390527
531,12.186653304770324
366,12.356812371806773
16121,9.036094121949162
4387,11.178076310438351
4385,11.178557013839642
8178,10.672727341698248
1947,11.618782557313441
708,12.058232512253722
10228,10.357787268270544
9771,10.430907722026546
5189,11.064839871025423
12707,9.923946826937499
4554,11.153889163792115
13016,9.866367032432686
5026,11.086667679628146
1314,11.80041301850443
13266,9.814601692527686
1369,11.783184636329986
2991,11.394753228585067
7697,10.735372237870695
12701,9.924901625853504
1303,11.806346289241231
13351,9.794308644978758
12211,10.01763732922675
13615,9.741697768911587
4475,11.164218690680674
18488,8.754996757669197
3791,11.260928375157524
2042,11.59695682277676
10532,10.308425855240023
4500,11.160935244842872
9336,10.498826184967054
5882,10.969394125955217
6600,10.873938764489715
8651,11.302847436760306
2180,11.560825709469064
19580,6.644310430894402
2762,11.436416921441614
5668,10.995268225432941
8682,10.597277026781315
2621,11.463681647915886
10628,10.292951996717154
8045,10.691290153137455
10075,10.38116789030958
10515,10.311948169624092
8293,10.65767338683652
14275,10.091724909759387
819,11.996222839525782
7206,10.796384777616446
5890,10.968105181745885
312,12.425407352396947
2105,11.582127781188767
11052,10.223547266101496
12183,10.024726830721418
19756,6.337887114582363
894,11.95987091084317
1496,11.743725232519303
1816,11.649559913134182
7969,10.700161067671738
2036,11.59833589446035
8700,10.594389714927582
688,12.072142887854543
3998,11.230014658570667
12476,9.963942748236063
9057,10.542542789297976
6421,10.893039898504044
57,12.952833339187247
6368,10.89863937116779
15696,9.177899821483843
8117,10.681775194347145
2444,11.50239218423479
8499,10.625331513418022
17734,8.345835313251259
4239,11.875581884164859
9518,10.471522088866985
9630,10.456179425398727
